source,dataset,arm,arm_label,arm_group,depth,schedule,n,shared_baseline,em,em_lo,em_hi,f1,f1_lo,f1_hi,judge_correct,judge_correct_lo,judge_correct_hi,parametric_judge_correct,parametric_judge_correct_lo,parametric_judge_correct_hi,side_judge_correct,side_judge_correct_lo,side_judge_correct_hi,side_f1,side_f1_lo,side_f1_hi,summary_words,summary_words_lo,summary_words_hi,summary_characters,summary_characters_lo,summary_characters_hi,estimated_tokens,estimated_tokens_lo,estimated_tokens_hi,length_ratio,length_ratio_lo,length_ratio_hi,internal_repetition,internal_repetition_lo,internal_repetition_hi,novel_token_rate,novel_token_rate_lo,novel_token_rate_hi,retained_token_rate,retained_token_rate_lo,retained_token_rate_hi,ngram_copy_rate,ngram_copy_rate_lo,ngram_copy_rate_hi,target_fact_present,target_fact_present_lo,target_fact_present_hi,side_fact_retention,side_fact_retention_lo,side_fact_retention_hi,parametric_present,parametric_present_lo,parametric_present_hi,unsupported_count,unsupported_count_lo,unsupported_count_hi,unsupported_invented_count,unsupported_invented_count_lo,unsupported_invented_count_hi,unsupported_corrupted_count,unsupported_corrupted_count_lo,unsupported_corrupted_count_hi,unsupported_rate,unsupported_rate_lo,unsupported_rate_hi,tracked_variant_count,tracked_variant_count_lo,tracked_variant_count_hi,unsupported_claims,unsupported_claims_lo,unsupported_claims_hi,semantic_preserved,semantic_preserved_lo,semantic_preserved_hi,truncated,truncated_lo,truncated_hi
known_entity,counterfactual,resize_sse,"asked: shrink, shrink, expand",trajectory,2,resize_small|resize_small,20,False,0.7,0.5,0.9,0.7416666666666666,0.55,0.9,0.65,0.45,0.85,0.25,0.1,0.45,0.85,0.7,1.0,0.7,0.5,0.875,232.05,206.7,259.35,1510.1,1340.39625,1693.3537499999998,407.6,361.79875000000004,457.10125,1.2121400000000002,1.1267335000000003,1.3051106250000002,0.01196875,0.003829293750000001,0.02210319249999999,0.20144499999999996,0.15378375,0.25429050000000003,0.9326649999999999,0.9010847500000003,0.9596902500000002,0.598245,0.50465425,0.68772575,0.85,0.7,1.0,0.79,0.7000000000000001,0.8700000000000001,0.0,0.0,0.0,2.9,2.15,3.8,2.45,1.75,3.3,0.45,0.2,0.75,0.18403489032392656,0.13644730176065986,0.24022394408408257,7.2,4.9,9.9,1.95,1.4,2.55,1.0,1.0,1.0,0.0,0.0,0.0
known_entity,counterfactual,resize_sse,"asked: shrink, shrink, expand",trajectory,3,resize_small|resize_small|resize_large,20,False,0.6,0.4,0.8,0.65,0.45,0.85,0.55,0.35,0.75,0.4,0.2,0.6,0.9,0.75,1.0,0.7035714285714285,0.5035714285714286,0.8785714285714284,3452.45,1747.49875,5220.00375,22926.85,11425.235,34863.657499999994,6195.9,3087.3525000000004,9422.0075,15.251399999999999,7.815244625000003,23.54055875,0.40007685000000004,0.25287758375,0.55401468625,0.7844650000000001,0.71576875,0.8530227499999998,0.9683350000000001,0.9483550000000001,0.9821602500000001,0.18083,0.122448375,0.24471524999999997,0.85,0.7,1.0,0.7500000000000001,0.65,0.85,0.0,0.0,0.0,6.7,5.0,8.5,5.85,4.3487500000000106,7.45,0.85,0.4,1.45,0.3148961645786773,0.24376267640937635,0.3848147349372943,13.95,10.0,18.3,3.0,2.2,3.8,0.975,0.925,1.0,0.3,0.1,0.5
rewritten_wikipedia,counterfactual,concise_shrink,explicit unquantified concision cue,baseline,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,concise_shrink,explicit unquantified concision cue,baseline,1,concise,6,False,0.6666666666666666,0.3333333333333333,1.0,0.8205128205128206,0.48717948717948717,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,72.33333333333333,63.0,81.33333333333333,452.0,403.1666666666667,502.6666666666667,121.66666666666667,108.66666666666667,135.16666666666666,0.06163333333333334,0.053882500000000014,0.06878333333333332,0.0,0.0,0.0,0.17961666666666667,0.13659999999999997,0.22673333333333331,0.048600000000000004,0.04188333333333333,0.054700000000000006,0.1920666666666667,0.13796666666666668,0.24495,0.8333333333333334,0.5,1.0,0.10000000000000002,0.0,0.2333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.022321428571428572,0.0,0.046130952380952384,5.5,2.0,10.833333333333334,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,concise_shrink,explicit unquantified concision cue,baseline,2,concise|concise,6,False,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,58.166666666666664,48.0,67.66666666666667,369.5,316.3333333333333,417.3333333333333,99.33333333333333,84.66666666666667,112.33333333333333,0.8169000000000001,0.75235,0.8857333333333334,0.0,0.0,0.0,0.18166666666666667,0.15745000000000003,0.20868333333333336,0.6772499999999999,0.6228666666666666,0.7316333333333334,0.2908833333333333,0.19441666666666668,0.39242791666666654,1.0,1.0,1.0,0.10000000000000002,0.0,0.2333333333333333,0.0,0.0,0.0,0.5,0.0,1.1666666666666667,0.5,0.0,1.1666666666666667,0.0,0.0,0.0,0.042328042328042326,0.0,0.08994708994708994,6.166666666666667,2.1666666666666665,13.0,0.16666666666666666,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,concise_shrink,explicit unquantified concision cue,baseline,3,concise|concise|concise,6,False,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,53.666666666666664,48.0,59.5,340.3333333333333,307.0,372.0,91.66666666666667,82.66666666666667,100.33333333333333,0.9480833333333334,0.8004166666666667,1.1136166666666667,0.0,0.0,0.0,0.11835,0.048499999999999995,0.20791666666666667,0.8256666666666668,0.73775,0.9135833333333334,0.5541166666666667,0.4023666666666667,0.7477833333333334,1.0,1.0,1.0,0.10000000000000002,0.0,0.2333333333333333,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,1.3333333333333333,0.6666666666666666,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0,0.05094687447628624,0.012820512820512822,0.09477124183006536,3.3333333333333335,1.6666666666666667,5.5,0.16666666666666666,0.0,0.5,0.9166666666666666,0.75,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,control,control (no size instruction),baseline,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,control,control (no size instruction),baseline,1,none,6,False,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.5,1.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,137.66666666666666,108.33333333333333,164.66666666666666,865.6666666666666,672.3333333333334,1047.6666666666667,233.5,181.0,282.8333333333333,0.12163333333333333,0.08848333333333334,0.15405,0.005053166666666667,0.0,0.012183166666666667,0.23475000000000001,0.18835000000000002,0.27736666666666665,0.08879999999999999,0.06356666666666667,0.11393333333333333,0.18268333333333334,0.12765,0.23655,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,1.1666666666666667,0.3333333333333333,2.1666666666666665,1.1666666666666667,0.3333333333333333,2.1666666666666665,0.0,0.0,0.0,0.057912457912457915,0.016666666666666666,0.10336700336700337,6.333333333333333,2.3333333333333335,11.166666666666666,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,control,control (no size instruction),baseline,2,none|none,6,False,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.5,1.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,145.33333333333334,113.5,177.33333333333334,939.5,722.5,1147.0,253.33333333333334,194.83333333333334,309.5,1.0843166666666666,1.05435,1.1095166666666667,0.0046496666666666665,0.0,0.010999,0.17748333333333333,0.12875,0.22325000000000003,0.8669833333333333,0.8129258333333332,0.9163016666666668,0.4009833333333333,0.25151666666666667,0.5445333333333334,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,3.1666666666666665,1.6666666666666667,0.3333333333333333,3.1666666666666665,0.0,0.0,0.0,0.0866750208855472,0.020676691729323307,0.158312447786132,7.666666666666667,3.3333333333333335,13.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,control,control (no size instruction),baseline,3,none|none|none,6,False,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.5,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,159.66666666666666,125.16666666666667,198.01249999999982,1027.1666666666667,786.3333333333334,1274.5,277.1666666666667,212.16666666666666,344.1666666666667,1.0931666666666666,1.0427833333333334,1.1472333333333333,0.016132666666666667,0.0039023333333333336,0.029642,0.13656666666666667,0.07921666666666667,0.18663333333333332,0.9443333333333334,0.8983666666666666,0.9825166666666667,0.6533666666666668,0.54245,0.7804833333333332,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,2.8333333333333335,1.6666666666666667,0.6666666666666666,2.8333333333333335,0.0,0.0,0.0,0.13378052975576196,0.051909184726522194,0.22910216718266255,7.833333333333333,3.8333333333333335,13.0,1.0,0.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_expand,informed large,expand,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,inform_expand,informed large,expand,1,inform_large,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,259.6666666666667,140.5,406.3333333333333,1648.8333333333333,876.8333333333334,2605.0,445.1666666666667,236.66666666666666,703.3333333333334,0.23478333333333334,0.11655,0.38280000000000003,0.016119333333333333,0.0021946666666666664,0.032931,0.29015,0.2429,0.34026666666666666,0.1601,0.07853333333333334,0.2665666666666667,0.1748333333333333,0.09178333333333333,0.2703770833333332,0.6666666666666666,0.3333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.46666666666666673,0.0,0.0,0.0,1.1666666666666667,0.3333333333333333,2.0,1.1666666666666667,0.3333333333333333,2.0,0.0,0.0,0.0,0.09410145439557205,0.02302302302302302,0.17293028322440088,9.0,6.5,11.333333333333334,2.3333333333333335,1.3333333333333333,3.5,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_expand,informed large,expand,2,inform_large|inform_large,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,260.5,174.16666666666666,350.5,1648.6666666666667,1089.6666666666667,2225.6666666666665,445.0,293.8333333333333,600.8333333333334,1.1263833333333333,0.9429012500000001,1.2946499999999999,0.011451666666666667,0.005080166666666667,0.019755500000000006,0.23515,0.12014999999999999,0.3393333333333333,0.8268166666666666,0.7642666666666665,0.8957333333333334,0.4301333333333333,0.2313833333333333,0.6541333333333333,0.6666666666666666,0.3333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.46666666666666673,0.0,0.0,0.0,1.5,0.5,2.6666666666666665,1.3333333333333333,0.5,2.1666666666666665,0.16666666666666666,0.0,0.5,0.07031778228532792,0.0196078431372549,0.1389452332657201,8.166666666666666,5.666666666666667,10.833333333333334,2.3333333333333335,1.6666666666666667,2.8333333333333335,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_expand,informed large,expand,3,inform_large|inform_large|inform_large,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,266.6666666666667,182.5,355.3333333333333,1701.1666666666667,1153.0,2266.6666666666665,459.1666666666667,311.3333333333333,611.8333333333334,1.03925,0.9770166666666666,1.1155666666666666,0.020918500000000003,0.00925,0.040115000000000005,0.09146666666666665,0.04251666666666667,0.14475,0.9333666666666666,0.8891833333333334,0.9728333333333333,0.7495833333333334,0.6393833333333333,0.8612666666666667,0.6666666666666666,0.3333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.46666666666666673,0.0,0.0,0.0,2.1666666666666665,0.8333333333333334,3.8333333333333335,2.0,0.8333333333333334,3.3333333333333335,0.16666666666666666,0.0,0.5,0.09991137410802191,0.034551896983838905,0.19849624060150373,8.333333333333334,5.666666666666667,11.166666666666666,1.5,0.5,2.5,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_lsl,informed: large -> small -> large,trajectory,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,inform_lsl,informed: large -> small -> large,trajectory,1,inform_large,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,259.6666666666667,140.5,406.3333333333333,1648.8333333333333,876.8333333333334,2605.0,445.1666666666667,236.66666666666666,703.3333333333334,0.23478333333333334,0.11655,0.38280000000000003,0.016119333333333333,0.0021946666666666664,0.032931,0.29015,0.2429,0.34026666666666666,0.1601,0.07853333333333334,0.2665666666666667,0.1748333333333333,0.09178333333333333,0.2703770833333332,0.6666666666666666,0.3333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.46666666666666673,0.0,0.0,0.0,1.1666666666666667,0.3333333333333333,2.0,1.1666666666666667,0.3333333333333333,2.0,0.0,0.0,0.0,0.09410145439557205,0.02302302302302302,0.17293028322440088,9.0,6.5,11.333333333333334,2.3333333333333335,1.3333333333333333,3.5,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_lsl,informed: large -> small -> large,trajectory,2,inform_large|inform_small,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,264.8333333333333,171.0,371.5,1684.3333333333333,1081.1666666666667,2371.0,454.6666666666667,291.5,640.3333333333334,1.1237666666666666,0.9743666666666667,1.2528166666666667,0.021471666666666667,0.002742333333333333,0.048017666666666674,0.20370000000000002,0.10808333333333335,0.29196666666666665,0.8669833333333333,0.8302333333333333,0.9071666666666666,0.4272666666666667,0.2319,0.6271666666666667,0.6666666666666666,0.3333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.46666666666666673,0.0,0.0,0.0,2.0,0.8333333333333334,3.1666666666666665,1.6666666666666667,0.5,2.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,0.14156920077972712,0.0577485380116959,0.23611111111111108,9.5,7.666666666666667,11.5,2.3333333333333335,1.0,3.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_lsl,informed: large -> small -> large,trajectory,3,inform_large|inform_small|inform_large,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,300.8333333333333,193.33333333333334,429.0,1924.8333333333333,1227.6666666666667,2757.8333333333335,519.6666666666666,331.1666666666667,744.8333333333334,1.13605,1.0755666666666666,1.1866,0.0310985,0.0011495000000000001,0.07076533333333333,0.16424999999999998,0.09676666666666667,0.23351666666666668,0.9332000000000001,0.8718666666666667,0.9887333333333332,0.6918333333333333,0.5015333333333333,0.8707333333333334,0.6666666666666666,0.3333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.46666666666666673,0.0,0.0,0.0,2.1666666666666665,1.0,3.3333333333333335,1.8333333333333333,0.6666666666666666,3.1666666666666665,0.3333333333333333,0.0,0.6666666666666666,0.14569832990885623,0.062351825509720245,0.2387914230019493,9.833333333333334,7.0,12.833333333333334,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.9166666666666666,0.75,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_shrink,informed small,shrink,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,inform_shrink,informed small,shrink,1,inform_small,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,213.5,136.16666666666666,333.8333333333333,1349.8333333333333,855.6666666666666,2125.0,364.1666666666667,230.66666666666666,573.5,0.19165,0.11066666666666668,0.3121333333333333,0.022318833333333333,0.006800833333333332,0.03900083333333333,0.2857166666666667,0.25065,0.3237999999999999,0.13083333333333333,0.07568333333333334,0.21264999999999998,0.20883333333333334,0.15516666666666665,0.2837,0.6666666666666666,0.3333333333333333,1.0,0.19999999999999998,0.06666666666666667,0.3666666666666667,0.0,0.0,0.0,1.5,0.6666666666666666,2.3333333333333335,1.5,0.6666666666666666,2.3333333333333335,0.0,0.0,0.0,0.1095220783688276,0.04330065359477125,0.18092691622103385,6.833333333333333,5.0,8.666666666666666,0.5,0.0,1.1666666666666667,0.5,0.25,0.75,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_shrink,informed small,shrink,2,inform_small|inform_small,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,242.33333333333334,160.0,362.0,1531.1666666666667,1007.7875000000005,2306.5,413.3333333333333,271.82083333333344,623.0,1.1678833333333334,1.0923,1.2478166666666668,0.021397166666666665,0.007142333333333334,0.03687583333333334,0.2555333333333334,0.16460000000000005,0.3358833333333333,0.8600333333333333,0.809465,0.9224333333333333,0.34308333333333335,0.17423333333333335,0.5632333333333334,0.6666666666666666,0.3333333333333333,1.0,0.19999999999999998,0.06666666666666667,0.3666666666666667,0.0,0.0,0.0,2.0,0.8333333333333334,3.1666666666666665,1.8333333333333333,0.6666666666666666,3.0,0.16666666666666666,0.0,0.5,0.14470679576178297,0.061507936507936505,0.2315821256038647,8.166666666666666,4.666666666666667,12.333333333333334,0.8333333333333334,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,inform_shrink,informed small,shrink,3,inform_small|inform_small|inform_small,6,False,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,270.0,183.83333333333334,381.8333333333333,1719.8333333333333,1174.1666666666667,2446.3333333333335,464.5,317.1666666666667,660.6666666666666,1.156,1.0491166666666667,1.284,0.03192883333333333,0.012569499999999999,0.05225383333333334,0.16501666666666667,0.08438333333333332,0.2425333333333333,0.9471666666666666,0.9069999999999999,0.9860666666666665,0.6584,0.5279166666666666,0.8097270833333329,0.6666666666666666,0.3333333333333333,1.0,0.19999999999999998,0.06666666666666667,0.3666666666666667,0.0,0.0,0.0,2.6666666666666665,1.1666666666666667,4.0,2.3333333333333335,1.0,3.8333333333333335,0.3333333333333333,0.0,0.6666666666666666,0.19234006734006734,0.07428451178451179,0.3263888888888889,10.5,6.5,15.166666666666666,1.8333333333333333,0.6666666666666666,3.1666666666666665,1.0,1.0,1.0,0.0,0.0,0.0
rewritten_wikipedia,counterfactual,resize_expand,asked to expand,expand,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,resize_expand,asked to expand,expand,1,resize_large,6,False,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.7843137254901961,0.45098039215686275,1.0,5833.333333333333,2559.8333333333335,9010.5,37928.166666666664,16543.833333333332,58810.0,10250.5,4471.0,15894.166666666666,5.282466666666667,1.9946166666666667,9.028866666666667,0.6112866666666666,0.30585083333333335,0.8875398333333333,0.74335,0.5223666666666666,0.9189666666666666,0.4229,0.3288,0.5198666666666667,0.09696666666666666,0.03755750000000008,0.1623,1.0,1.0,1.0,0.7333333333333333,0.6666666666666666,0.7999999999999999,0.0,0.0,0.0,3.1666666666666665,1.8333333333333333,4.833333333333333,2.6666666666666665,1.6666666666666667,3.6666666666666665,0.5,0.0,1.1666666666666667,0.05225499458267129,0.035239018087855296,0.06965898825654923,15.333333333333334,9.666666666666666,22.333333333333332,2.6666666666666665,1.3333333333333333,4.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334
rewritten_wikipedia,counterfactual,resize_expand,asked to expand,expand,2,resize_large|resize_large,6,False,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.7843137254901961,0.45098039215686275,1.0,7242.333333333333,4073.3333333333335,10315.37083333333,46957.166666666664,26063.333333333332,67077.83333333333,12690.666666666666,7043.666666666667,18128.666666666668,1.6609166666666664,0.9426000000000002,2.6194333333333333,0.6986128333333332,0.4221003333333333,0.9333118333333333,0.2369666666666667,0.01746666666666667,0.49835,0.9538333333333334,0.8900666666666667,0.9933166666666667,0.87445,0.6948500000000001,0.9947,0.8333333333333334,0.5,1.0,0.7000000000000001,0.6333333333333333,0.7666666666666667,0.0,0.0,0.0,3.0,1.1666666666666667,5.166666666666667,2.6666666666666665,1.0,4.5,0.3333333333333333,0.0,0.6666666666666666,0.045921983947148935,0.021878210516484545,0.07144413109299229,15.166666666666666,8.5,22.5,5.166666666666667,5.0,5.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0
rewritten_wikipedia,counterfactual,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,6,False,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.5,1.0,0.0,0.0,0.0,0.8333333333333334,0.5,1.0,0.9509803921568628,0.8529411764705882,1.0,7367.833333333333,4325.666666666667,10314.39583333333,47750.166666666664,27844.333333333332,67076.5,12905.0,7525.166666666667,18128.333333333332,1.1058166666666667,1.0,1.2596333333333334,0.7333056666666667,0.5301263333333334,0.9343031916666665,0.07926666666666667,0.0015666666666666665,0.18325000000000002,0.9984666666666667,0.9957666666666668,1.0,0.9619,0.9217666666666666,0.9996666666666667,0.8333333333333334,0.5,1.0,0.7000000000000001,0.6333333333333333,0.7666666666666667,0.0,0.0,0.0,3.0,1.1666666666666667,5.166666666666667,2.6666666666666665,1.0,4.5,0.3333333333333333,0.0,0.6666666666666666,0.045921983947148935,0.021878210516484545,0.07144413109299229,18.5,8.0,31.833333333333332,5.166666666666667,5.0,5.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0
rewritten_wikipedia,counterfactual,resize_lsl,asked: large -> small -> large,trajectory,0,,6,True,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewritten_wikipedia,counterfactual,resize_lsl,asked: large -> small -> large,trajectory,1,resize_large,6,False,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.7843137254901961,0.45098039215686275,1.0,5833.333333333333,2559.8333333333335,9010.5,37928.166666666664,16543.833333333332,58810.0,10250.5,4471.0,15894.166666666666,5.282466666666667,1.9946166666666667,9.028866666666667,0.6112866666666666,0.30585083333333335,0.8875398333333333,0.74335,0.5223666666666666,0.9189666666666666,0.4229,0.3288,0.5198666666666667,0.09696666666666666,0.03755750000000008,0.1623,1.0,1.0,1.0,0.7333333333333333,0.6666666666666666,0.7999999999999999,0.0,0.0,0.0,3.1666666666666665,1.8333333333333333,4.833333333333333,2.6666666666666665,1.6666666666666667,3.6666666666666665,0.5,0.0,1.1666666666666667,0.05225499458267129,0.035239018087855296,0.06965898825654923,15.333333333333334,9.666666666666666,22.333333333333332,2.6666666666666665,1.3333333333333333,4.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334
