comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
conditioned_minus_generic,conditioned,generic,80,retained,now,f1,0.3067298432973836,0.18674160547207427,0.4283703745151578,0.0,24,1.0029112298223497
conditioned_minus_generic,conditioned,generic,80,retained,now,judge_correct,0.3506944444444445,0.23263888888888892,0.46875,0.0,24,1.1500800495298245
conditioned_minus_generic,conditioned,generic,80,retained,future,em,-0.20659722222222224,-0.3177083333333333,-0.09548611111111112,0.0004,24,-0.7192797518470492
conditioned_minus_generic,conditioned,generic,80,retained,future,f1,-0.19365159877567964,-0.2667587418510365,-0.11794959179686507,0.0,24,-1.004243869534842
conditioned_minus_generic,conditioned,generic,80,retained,future,judge_correct,-0.21875,-0.3072916666666667,-0.13368055555555555,0.0,24,-0.9995566393042993
conditioned_minus_generic,conditioned,generic,80,specialisation_did,now_minus_future,em,0.388888888888889,0.2881944444444445,0.4895833333333333,0.0,24,1.4651507317223942
conditioned_minus_generic,conditioned,generic,80,specialisation_did,now_minus_future,f1,0.45008810039595537,0.3592161270728658,0.5408475707900765,0.0,24,1.899711122592026
conditioned_minus_generic,conditioned,generic,80,specialisation_did,now_minus_future,judge_correct,0.4756944444444445,0.37152777777777773,0.5798611111111112,0.0,24,1.7859850409924865
conditioned_minus_generic,conditioned,generic,160,utility,now,em,0.1875,0.08333333333333333,0.3020833333333333,0.0003,24,0.6737561639206372
conditioned_minus_generic,conditioned,generic,160,utility,now,f1,0.18694660816430933,0.08792774529186087,0.287919945687126,0.0001,24,0.7195559707476941
conditioned_minus_generic,conditioned,generic,160,utility,now,judge_correct,0.10416666666666667,0.0,0.20833333333333334,0.0662,24,0.3787651961998296
conditioned_minus_generic,conditioned,generic,160,utility,future,em,-0.12152777777777778,-0.23263888888888887,-0.017361111111111088,0.0303,24,-0.43212024268809685
conditioned_minus_generic,conditioned,generic,160,utility,future,f1,-0.13992156754479676,-0.24843326815093347,-0.03768271446602515,0.0096,24,-0.511982019758117
conditioned_minus_generic,conditioned,generic,160,utility,future,judge_correct,-0.17013888888888884,-0.29166666666666663,-0.052083333333333315,0.0051,24,-0.5588677413718272
conditioned_minus_generic,conditioned,generic,160,utility,gap,em,0.3090277777777778,0.2222222222222222,0.40972222222222215,0.0,24,1.3006794210690589
conditioned_minus_generic,conditioned,generic,160,utility,gap,f1,0.32686817570910615,0.2305556296981702,0.4303856076863282,0.0,24,1.2867533816803067
conditioned_minus_generic,conditioned,generic,160,utility,gap,judge_correct,0.2743055555555556,0.15625,0.3993055555555556,0.0,24,0.8811613497722828
conditioned_minus_generic,conditioned,generic,160,regret,now,em,-0.1875,-0.3020833333333333,-0.08333333333333333,0.0003,24,-0.6737561639206372
conditioned_minus_generic,conditioned,generic,160,regret,now,f1,-0.18694660816430933,-0.28791994568712603,-0.08792774529186084,0.0001,24,-0.7195559707476941
conditioned_minus_generic,conditioned,generic,160,regret,now,judge_correct,-0.10416666666666667,-0.20833333333333334,0.0,0.0662,24,-0.3787651961998296
conditioned_minus_generic,conditioned,generic,160,regret,future,em,0.12152777777777778,0.017361111111111095,0.23263888888888892,0.0314,24,0.4321202426880968
conditioned_minus_generic,conditioned,generic,160,regret,future,f1,0.13992156754479676,0.037682714466025155,0.24843326815093345,0.0096,24,0.5119820197581169
conditioned_minus_generic,conditioned,generic,160,regret,future,judge_correct,0.17013888888888892,0.05208333333333336,0.2916666666666667,0.0045,24,0.5588677413718274
conditioned_minus_generic,conditioned,generic,160,retained,now,em,0.17708333333333334,0.06249999999999999,0.3020833333333333,0.0043,24,0.5656292647592578
conditioned_minus_generic,conditioned,generic,160,retained,now,f1,0.18839855477401565,0.07766179307627476,0.30283161763940397,0.0004,24,0.6512384473039083
conditioned_minus_generic,conditioned,generic,160,retained,now,judge_correct,0.08333333333333333,-0.03472222222222223,0.20138888888888892,0.1759,24,0.27326786250001056
conditioned_minus_generic,conditioned,generic,160,retained,future,em,-0.24479166666666666,-0.3923611111111111,-0.09374999999999999,0.0014,24,-0.6389308479004527
conditioned_minus_generic,conditioned,generic,160,retained,future,f1,-0.15566559582537476,-0.2711027929551305,-0.039414389436776165,0.0089,24,-0.520057837320696
conditioned_minus_generic,conditioned,generic,160,retained,future,judge_correct,-0.21180555555555555,-0.3350694444444445,-0.08854166666666667,0.0006,24,-0.671556045021805
conditioned_minus_generic,conditioned,generic,160,specialisation_did,now_minus_future,em,0.3090277777777778,0.2222222222222222,0.40277777777777785,0.0,24,1.3006794210690589
conditioned_minus_generic,conditioned,generic,160,specialisation_did,now_minus_future,f1,0.32686817570910615,0.23159766489092506,0.427349594870364,0.0,24,1.2867533816803067
conditioned_minus_generic,conditioned,generic,160,specialisation_did,now_minus_future,judge_correct,0.2743055555555556,0.15616319444444518,0.3958333333333333,0.0,24,0.8811613497722828
conditioned_minus_reusable,conditioned,reusable,20,utility,now,em,0.020833333333333332,-0.0625,0.11458333333333333,0.7391,24,0.08973974196817933
conditioned_minus_reusable,conditioned,reusable,20,utility,now,f1,0.012728475228475235,-0.0502811598124098,0.0801032460016835,0.7077,24,0.07620287209257745
conditioned_minus_reusable,conditioned,reusable,20,utility,now,judge_correct,0.07291666666666667,0.020833333333333332,0.13541666666666666,0.0133,24,0.5302712746797615
conditioned_minus_reusable,conditioned,reusable,20,utility,future,em,-0.0034722222222222238,-0.03125,0.027777777777777773,0.795,24,-0.04589364995538172
conditioned_minus_reusable,conditioned,reusable,20,utility,future,f1,-0.0013859597192930468,-0.030283980101688424,0.02711639392628976,0.9259,24,-0.018738935823528157
conditioned_minus_reusable,conditioned,reusable,20,utility,future,judge_correct,0.003472222222222225,-0.031249999999999997,0.04166666666666668,0.8093,24,0.03591400925842045
conditioned_minus_reusable,conditioned,reusable,20,utility,gap,em,0.024305555555555563,-0.0625,0.12152777777777778,0.5957,24,0.10456220982606357
conditioned_minus_reusable,conditioned,reusable,20,utility,gap,f1,0.014114434947768281,-0.05477306162201993,0.08812426096280257,0.7042,24,0.07647442129750821
conditioned_minus_reusable,conditioned,reusable,20,utility,gap,judge_correct,0.06944444444444442,0.0034722222222222008,0.1423611111111111,0.0599,24,0.3857583749052297
conditioned_minus_reusable,conditioned,reusable,20,regret,now,em,-0.020833333333333332,-0.11458333333333333,0.0625,0.7391,24,-0.08973974196817933
conditioned_minus_reusable,conditioned,reusable,20,regret,now,f1,-0.012728475228475226,-0.0801032460016835,0.05028115981240981,0.7078,24,-0.0762028720925774
conditioned_minus_reusable,conditioned,reusable,20,regret,now,judge_correct,-0.07291666666666667,-0.13541666666666666,-0.020833333333333332,0.0133,24,-0.5302712746797615
conditioned_minus_reusable,conditioned,reusable,20,regret,future,em,0.003472222222222226,-0.027777777777777745,0.03125000000000001,0.7838,24,0.045893649955381755
conditioned_minus_reusable,conditioned,reusable,20,regret,future,f1,0.0013859597192930478,-0.02711639392628976,0.030283980101688424,0.9259,24,0.01873893582352817
conditioned_minus_reusable,conditioned,reusable,20,regret,future,judge_correct,-0.0034722222222222515,-0.041666666666666706,0.031249999999999972,0.7872,24,-0.03591400925842073
conditioned_minus_reusable,conditioned,reusable,20,retained,now,em,-0.003472222222222217,-0.13194444444444445,0.1111111111111111,0.9775,24,-0.011153941136357991
conditioned_minus_reusable,conditioned,reusable,20,retained,now,f1,0.021990490219656895,-0.041597641845037656,0.09145974251443,0.5163,24,0.12947315769576204
conditioned_minus_reusable,conditioned,reusable,20,retained,now,judge_correct,0.06944444444444445,0.020833333333333332,0.13194444444444445,0.0203,24,0.4799672798676902
conditioned_minus_reusable,conditioned,reusable,20,retained,future,em,-0.02951388888888889,-0.07291666666666667,0.01041666666666667,0.1729,24,-0.2694386832272278
conditioned_minus_reusable,conditioned,reusable,20,retained,future,f1,-0.020461136086136082,-0.0590402255441318,0.016348399623139203,0.2914,24,-0.208575873565224
conditioned_minus_reusable,conditioned,reusable,20,retained,future,judge_correct,0.005208333333333336,-0.032986111111111105,0.046875,0.7811,24,0.05091586794562624
conditioned_minus_reusable,conditioned,reusable,20,specialisation_did,now_minus_future,em,0.024305555555555563,-0.06597222222222221,0.11805555555555557,0.5951,24,0.10456220982606357
conditioned_minus_reusable,conditioned,reusable,20,specialisation_did,now_minus_future,f1,0.014114434947768281,-0.05695291205707874,0.09005854870438205,0.7068,24,0.07647442129750821
conditioned_minus_reusable,conditioned,reusable,20,specialisation_did,now_minus_future,judge_correct,0.06944444444444442,0.003472222222222194,0.14236111111111108,0.061,24,0.3857583749052297
conditioned_minus_reusable,conditioned,reusable,40,utility,now,em,0.010416666666666666,-0.0625,0.08333333333333333,0.8858,24,0.05551087878471419
conditioned_minus_reusable,conditioned,reusable,40,utility,now,f1,0.0034551736031999264,-0.07493153258778257,0.07552373871864003,0.9303,24,0.017752213834005506
conditioned_minus_reusable,conditioned,reusable,40,utility,now,judge_correct,0.020833333333333332,-0.07291666666666667,0.11458333333333333,0.7484,24,0.08553082268105883
conditioned_minus_reusable,conditioned,reusable,40,utility,future,em,-0.01388888888888889,-0.041666666666666664,0.01388888888888889,0.3627,24,-0.19198691194707612
conditioned_minus_reusable,conditioned,reusable,40,utility,future,f1,-0.00856219001133217,-0.03473700415642816,0.015693129407130614,0.5017,24,-0.13346054620159367
conditioned_minus_reusable,conditioned,reusable,40,utility,future,judge_correct,-0.010416666666666666,-0.05555555555555556,0.03472222222222222,0.6641,24,-0.08973974196817933
conditioned_minus_reusable,conditioned,reusable,40,utility,gap,em,0.024305555555555556,-0.05208333333333334,0.10416666666666667,0.5429,24,0.12130897552998518
conditioned_minus_reusable,conditioned,reusable,40,utility,gap,f1,0.012017363614532088,-0.07709512067996166,0.0986254774288104,0.7871,24,0.05369451449016862
conditioned_minus_reusable,conditioned,reusable,40,utility,gap,judge_correct,0.031250000000000014,-0.08333333333333331,0.14236111111111113,0.5749,24,0.10716663232502996
conditioned_minus_reusable,conditioned,reusable,40,regret,now,em,-0.010416666666666666,-0.08333333333333333,0.0625,0.8858,24,-0.05551087878471419
conditioned_minus_reusable,conditioned,reusable,40,regret,now,f1,-0.003455173603199923,-0.07552373871864004,0.07493153258778257,0.9303,24,-0.01775221383400549
conditioned_minus_reusable,conditioned,reusable,40,regret,now,judge_correct,-0.020833333333333332,-0.11458333333333333,0.07291666666666667,0.7484,24,-0.08553082268105883
conditioned_minus_reusable,conditioned,reusable,40,regret,future,em,0.013888888888888904,-0.013888888888888873,0.04166666666666669,0.2931,24,0.19198691194707632
conditioned_minus_reusable,conditioned,reusable,40,regret,future,f1,0.00856219001133215,-0.015693129407130628,0.03473700415642812,0.5017,24,0.13346054620159337
conditioned_minus_reusable,conditioned,reusable,40,regret,future,judge_correct,0.010416666666666676,-0.03472222222222222,0.05555555555555557,0.6306,24,0.08973974196817941
conditioned_minus_reusable,conditioned,reusable,40,retained,now,em,0.010416666666666666,-0.06597222222222222,0.08680555555555554,0.8145,24,0.05369963643134444
conditioned_minus_reusable,conditioned,reusable,40,retained,now,f1,0.007698737057289702,-0.06563072012153699,0.07642158057179985,0.8365,24,0.04176807993032764
conditioned_minus_reusable,conditioned,reusable,40,retained,now,judge_correct,0.010416666666666666,-0.0763888888888889,0.09722222222222222,0.8412,24,0.04644124457095573
conditioned_minus_reusable,conditioned,reusable,40,retained,future,em,-0.03993055555555556,-0.08333333333333333,-0.0017361111111111119,0.055,24,-0.3871106630981433
conditioned_minus_reusable,conditioned,reusable,40,retained,future,f1,-0.004324789680181838,-0.03454920038827819,0.025212286961291245,0.7737,24,-0.056651455894804144
conditioned_minus_reusable,conditioned,reusable,40,retained,future,judge_correct,-0.001736111111111105,-0.05902777777777777,0.057291666666666664,0.9674,24,-0.011405464109629088
conditioned_minus_reusable,conditioned,reusable,40,specialisation_did,now_minus_future,em,0.024305555555555556,-0.05555555555555556,0.10416666666666667,0.5559,24,0.12130897552998518
conditioned_minus_reusable,conditioned,reusable,40,specialisation_did,now_minus_future,f1,0.012017363614532088,-0.07846186115286025,0.09896170409854374,0.7896,24,0.05369451449016862
conditioned_minus_reusable,conditioned,reusable,40,specialisation_did,now_minus_future,judge_correct,0.031250000000000014,-0.08680555555555554,0.14583333333333334,0.5912,24,0.10716663232502996
conditioned_minus_reusable,conditioned,reusable,80,utility,now,em,0.0,-0.052083333333333336,0.052083333333333336,1.0,24,0.0
conditioned_minus_reusable,conditioned,reusable,80,utility,now,f1,-0.012179212847718793,-0.04483747177235877,0.01930746576882771,0.4558,24,-0.14745964938434225
conditioned_minus_reusable,conditioned,reusable,80,utility,now,judge_correct,-0.041666666666666664,-0.09375,0.0,0.1175,24,-0.3461093276215864
conditioned_minus_reusable,conditioned,reusable,80,utility,future,em,-0.05555555555555555,-0.08680555555555554,-0.020833333333333332,0.0011,24,-0.6618876325292973
conditioned_minus_reusable,conditioned,reusable,80,utility,future,f1,-0.07875539614300579,-0.11086663094659015,-0.046292352064818056,0.0,24,-0.9348385694569581
conditioned_minus_reusable,conditioned,reusable,80,utility,future,judge_correct,-0.08680555555555554,-0.13194444444444442,-0.03819444444444443,0.0009,24,-0.7290148043997553
conditioned_minus_reusable,conditioned,reusable,80,utility,gap,em,0.055555555555555546,-0.006944444444444457,0.11805555555555554,0.0836,24,0.35023801430836515
conditioned_minus_reusable,conditioned,reusable,80,utility,gap,f1,0.06657618329528701,0.014110418233871424,0.11544258250078233,0.0094,24,0.5149343055796708
conditioned_minus_reusable,conditioned,reusable,80,utility,gap,judge_correct,0.04513888888888887,-0.048611111111111126,0.11805555555555554,0.3127,24,0.20801360272556876
conditioned_minus_reusable,conditioned,reusable,80,regret,now,em,0.0,-0.052083333333333336,0.052083333333333336,1.0,24,0.0
conditioned_minus_reusable,conditioned,reusable,80,regret,now,f1,0.012179212847718784,-0.019307465768827723,0.04483747177235876,0.4558,24,0.14745964938434214
conditioned_minus_reusable,conditioned,reusable,80,regret,now,judge_correct,0.041666666666666664,0.0,0.09375,0.1175,24,0.3461093276215864
conditioned_minus_reusable,conditioned,reusable,80,regret,future,em,0.05555555555555555,0.020833333333333332,0.08680555555555557,0.001,24,0.6618876325292973
conditioned_minus_reusable,conditioned,reusable,80,regret,future,f1,0.07875539614300579,0.04629235206481803,0.11086663094659013,0.0,24,0.9348385694569579
conditioned_minus_reusable,conditioned,reusable,80,regret,future,judge_correct,0.08680555555555554,0.03819444444444444,0.13194444444444442,0.0009,24,0.7290148043997553
conditioned_minus_reusable,conditioned,reusable,80,retained,now,em,0.01736111111111111,-0.052083333333333336,0.11458333333333333,0.7184,24,0.07709423483784489
conditioned_minus_reusable,conditioned,reusable,80,retained,now,f1,-0.008748462353619396,-0.0499475240737576,0.02792243050619271,0.6633,24,-0.08708073622866931
conditioned_minus_reusable,conditioned,reusable,80,retained,now,judge_correct,-0.010416666666666666,-0.03125,0.0,0.6213,24,-0.2041241452319315
conditioned_minus_reusable,conditioned,reusable,80,retained,future,em,-0.10069444444444443,-0.1423611111111111,-0.06249999999999999,0.0,24,-0.9801111156226238
conditioned_minus_reusable,conditioned,reusable,80,retained,future,f1,-0.10825349115121108,-0.14177255898113217,-0.0750963155259224,0.0,24,-1.2722544911818452
conditioned_minus_reusable,conditioned,reusable,80,retained,future,judge_correct,-0.11458333333333333,-0.16145833333333331,-0.06944444444444443,0.0,24,-0.970953488848346
conditioned_minus_reusable,conditioned,reusable,80,specialisation_did,now_minus_future,em,0.055555555555555546,-0.0069444444444444475,0.11805555555555554,0.0912,24,0.35023801430836515
conditioned_minus_reusable,conditioned,reusable,80,specialisation_did,now_minus_future,f1,0.06657618329528701,0.014709625439652327,0.11631249426544227,0.0101,24,0.5149343055796708
conditioned_minus_reusable,conditioned,reusable,80,specialisation_did,now_minus_future,judge_correct,0.04513888888888887,-0.04861111111111113,0.11805555555555554,0.32,24,0.20801360272556876
conditioned_minus_reusable,conditioned,reusable,160,utility,now,em,-0.041666666666666664,-0.10416666666666667,0.020833333333333332,0.2471,24,-0.26163405923614175
conditioned_minus_reusable,conditioned,reusable,160,utility,now,f1,-0.04081568903329486,-0.09068742560469711,0.0077397394728809035,0.1063,24,-0.31746733440279346
conditioned_minus_reusable,conditioned,reusable,160,utility,now,judge_correct,-0.10416666666666667,-0.17708333333333334,-0.03125,0.0083,24,-0.5372658731707195
conditioned_minus_reusable,conditioned,reusable,160,utility,future,em,-0.0763888888888889,-0.1423611111111111,-0.010416666666666685,0.0204,24,-0.4638276128280514
conditioned_minus_reusable,conditioned,reusable,160,utility,future,f1,-0.07860581617728457,-0.15077086556364055,-0.006110149252254606,0.0345,24,-0.4266229033333177
conditioned_minus_reusable,conditioned,reusable,160,utility,future,judge_correct,-0.07291666666666667,-0.1527777777777778,0.01041666666666666,0.0836,24,-0.3489396210211872
conditioned_minus_reusable,conditioned,reusable,160,utility,gap,em,0.03472222222222222,-0.052083333333333315,0.11805555555555554,0.4339,24,0.16111183754293418
conditioned_minus_reusable,conditioned,reusable,160,utility,gap,f1,0.03779012714398969,-0.045234494085379204,0.11811537939238236,0.3688,24,0.17957860418505672
conditioned_minus_reusable,conditioned,reusable,160,utility,gap,judge_correct,-0.03125000000000001,-0.14930555555555558,0.08680555555555554,0.6014,24,-0.10424625966597993
conditioned_minus_reusable,conditioned,reusable,160,regret,now,em,0.041666666666666664,-0.020833333333333332,0.10416666666666667,0.2471,24,0.26163405923614175
conditioned_minus_reusable,conditioned,reusable,160,regret,now,f1,0.04081568903329487,-0.007739739472880907,0.0906874256046971,0.1063,24,0.3174673344027935
conditioned_minus_reusable,conditioned,reusable,160,regret,now,judge_correct,0.10416666666666667,0.03125,0.17708333333333334,0.0083,24,0.5372658731707195
conditioned_minus_reusable,conditioned,reusable,160,regret,future,em,0.07638888888888888,0.010416666666666676,0.1423611111111111,0.0217,24,0.46382761282805135
conditioned_minus_reusable,conditioned,reusable,160,regret,future,f1,0.07860581617728458,0.006110149252254618,0.15077086556364053,0.0345,24,0.4266229033333178
conditioned_minus_reusable,conditioned,reusable,160,regret,future,judge_correct,0.07291666666666667,-0.01041666666666666,0.15277777777777782,0.0864,24,0.3489396210211871
conditioned_minus_reusable,conditioned,reusable,160,retained,now,em,-0.024305555555555556,-0.08333333333333333,0.020833333333333332,0.4076,24,-0.18217052806544184
conditioned_minus_reusable,conditioned,reusable,160,retained,now,f1,-0.0066367668055311,-0.05101986988705737,0.03378400304458656,0.748,24,-0.06157885819959662
