policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations
conditioned,160,utility,gap,em,0.30902777777777785,0.22222222222222224,0.40625,24,96
conditioned,160,utility,gap,f1,0.32686817570910615,0.2293150679420333,0.42923808947698006,24,96
conditioned,160,utility,gap,judge_correct,0.2743055555555556,0.1527777777777778,0.3958333333333334,24,96
conditioned,160,regret,now,em,0.052083333333333336,-0.020833333333333332,0.125,24,96
conditioned,160,regret,now,f1,0.046033718875587416,-0.016547069993687546,0.10696044866749807,24,96
conditioned,160,regret,now,judge_correct,0.07291666666666667,0.010416666666666666,0.13541666666666666,24,96
conditioned,160,regret,future,em,0.3611111111111111,0.2604166666666667,0.4618055555555555,24,96
conditioned,160,regret,future,f1,0.3729018945846936,0.27451329961611926,0.4694268739601247,24,96
conditioned,160,regret,future,judge_correct,0.34722222222222215,0.22916666666666666,0.46527777777777785,24,96
conditioned,160,retained,now,em,0.7847222222222222,0.673611111111111,0.8819444444444443,24,96
conditioned,160,retained,now,f1,0.7961254472231302,0.7163264499869727,0.8726318027990476,24,96
conditioned,160,retained,now,judge_correct,0.8506944444444443,0.7638888888888888,0.9340277777777777,24,96
conditioned,160,retained,future,em,0.36284722222222215,0.24479166666666666,0.4930555555555555,24,96
conditioned,160,retained,future,f1,0.4520612966237399,0.3640806451773136,0.544144793182244,24,96
conditioned,160,retained,future,judge_correct,0.5555555555555555,0.4565538194444448,0.6545138888888888,24,96
conditioned,160,channel,message,delivered_words,143.11458333333334,142.0,144.22916666666666,24,96
conditioned,160,channel,message,fill_ratio,0.8944661458333334,0.8875000000000001,0.9014322916666666,24,96
conditioned@trim,40,utility,now,em,0.53125,0.4375,0.625,24,96
conditioned@trim,40,utility,now,f1,0.6875022546897546,0.6197344727032227,0.7566243160774411,24,96
conditioned@trim,40,utility,now,judge_correct,0.8229166666666666,0.75,0.8958333333333334,24,96
conditioned@trim,40,utility,future,em,0.06944444444444443,0.03819444444444445,0.10069444444444443,24,96
conditioned@trim,40,utility,future,f1,0.1456550394050394,0.1021908964877715,0.19001628387045053,24,96
conditioned@trim,40,utility,future,judge_correct,0.19791666666666666,0.13194444444444445,0.2673611111111111,24,96
conditioned@trim,40,utility,gap,em,0.4618055555555556,0.3680555555555556,0.5590277777777778,24,96
conditioned@trim,40,utility,gap,f1,0.5418472152847152,0.465961869438432,0.6169339769990811,24,96
conditioned@trim,40,utility,gap,judge_correct,0.6250000000000001,0.5347222222222222,0.7152777777777778,24,96
conditioned@trim,40,regret,now,em,0.10416666666666667,0.010416666666666666,0.19791666666666666,24,96
conditioned@trim,40,regret,now,f1,0.09731918070166708,0.021597101201442755,0.17210682633443805,24,96
conditioned@trim,40,regret,now,judge_correct,0.052083333333333336,-0.041666666666666664,0.13541666666666666,24,96
conditioned@trim,40,regret,future,em,0.5659722222222222,0.4618055555555555,0.6666666666666666,24,96
conditioned@trim,40,regret,future,f1,0.6391663959863824,0.5523200916875061,0.7230335172301483,24,96
conditioned@trim,40,regret,future,judge_correct,0.6770833333333334,0.5763888888888888,0.7743055555555555,24,96
conditioned@trim,40,retained,now,em,0.7708333333333334,0.6666666666666666,0.861111111111111,24,96
conditioned@trim,40,retained,now,f1,0.754709796376463,0.6894170750160333,0.8193314469095718,24,96
conditioned@trim,40,retained,now,judge_correct,0.8854166666666666,0.8194444444444443,0.9444444444444443,24,96
conditioned@trim,40,retained,future,em,0.06944444444444443,0.029513888888888885,0.11631944444444443,24,96
conditioned@trim,40,retained,future,f1,0.15339041745291745,0.10731759559884561,0.20056661606140772,24,96
conditioned@trim,40,retained,future,judge_correct,0.20138888888888884,0.125,0.2881944444444444,24,96
conditioned@trim,40,channel,message,delivered_words,30.583333333333332,28.104166666666668,32.520833333333336,24,96
conditioned@trim,40,channel,message,fill_ratio,0.7645833333333334,0.7026041666666666,0.8130208333333334,24,96
extractive_conditioned,20,utility,now,em,0.5,0.3958333333333333,0.6041666666666666,24,96
extractive_conditioned,20,utility,now,f1,0.6749614030178724,0.6035786026661164,0.7455913476397302,24,96
extractive_conditioned,20,utility,now,judge_correct,0.7395833333333334,0.6770833333333334,0.8020833333333334,24,96
extractive_conditioned,20,utility,future,em,0.03472222222222222,0.013888888888888888,0.05555555555555555,24,96
extractive_conditioned,20,utility,future,f1,0.10341826666887939,0.07149531988073654,0.13644100906355808,24,96
extractive_conditioned,20,utility,future,judge_correct,0.15625,0.1110243055555563,0.2118055555555555,24,96
extractive_conditioned,20,utility,gap,em,0.46527777777777785,0.37152777777777785,0.5625,24,96
extractive_conditioned,20,utility,gap,f1,0.571543136348993,0.4918228423351698,0.6499614371199728,24,96
extractive_conditioned,20,utility,gap,judge_correct,0.5833333333333334,0.5,0.6666666666666666,24,96
extractive_conditioned,20,regret,now,em,0.13541666666666666,0.041666666666666664,0.22916666666666666,24,96
extractive_conditioned,20,regret,now,f1,0.10986003237354948,0.030844459036134687,0.18884661532492888,24,96
extractive_conditioned,20,regret,now,judge_correct,0.13541666666666666,0.052083333333333336,0.20833333333333334,24,96
extractive_conditioned,20,regret,future,em,0.6006944444444444,0.5034722222222222,0.6979166666666666,24,96
extractive_conditioned,20,regret,future,f1,0.6814031687225423,0.5974804681600913,0.764729355098666,24,96
extractive_conditioned,20,regret,future,judge_correct,0.71875,0.625,0.8055555555555557,24,96
extractive_conditioned,20,retained,now,em,0.704861111111111,0.5833333333333334,0.8159722222222222,24,96
extractive_conditioned,20,retained,now,f1,0.7236680176007662,0.6530737475277862,0.7952789141410759,24,96
extractive_conditioned,20,retained,now,judge_correct,0.7916666666666666,0.71875,0.8577256944444432,24,96
extractive_conditioned,20,retained,future,em,0.03819444444444444,0.012152777777777776,0.07118055555555555,24,96
extractive_conditioned,20,retained,future,f1,0.11156364655905097,0.07792795288237998,0.14666639120683236,24,96
extractive_conditioned,20,retained,future,judge_correct,0.15104166666666666,0.10416666666666667,0.20138888888888884,24,96
extractive_conditioned,20,channel,message,delivered_words,18.59375,18.333333333333332,18.833333333333332,24,96
extractive_conditioned,20,channel,message,fill_ratio,0.9296875,0.9166666666666666,0.9416666666666665,24,96
extractive_conditioned,40,utility,now,em,0.5625,0.4583333333333333,0.6666666666666666,24,96
extractive_conditioned,40,utility,now,f1,0.700788528296752,0.622292662487975,0.7769801718825156,24,96
extractive_conditioned,40,utility,now,judge_correct,0.7916666666666666,0.7083333333333334,0.8645833333333334,24,96
extractive_conditioned,40,utility,future,em,0.14583333333333334,0.10069444444444443,0.19444444444444442,24,96
extractive_conditioned,40,utility,future,f1,0.21840726433654067,0.16632848446479206,0.2711447906027127,24,96
extractive_conditioned,40,utility,future,judge_correct,0.2847222222222222,0.21875,0.3506944444444444,24,96
extractive_conditioned,40,utility,gap,em,0.4166666666666667,0.3055555555555556,0.53125,24,96
extractive_conditioned,40,utility,gap,f1,0.48238126396021136,0.37882565257496725,0.5817970256929961,24,96
extractive_conditioned,40,utility,gap,judge_correct,0.5069444444444445,0.3888888888888889,0.6250000000000001,24,96
extractive_conditioned,40,regret,now,em,0.07291666666666667,-0.010416666666666666,0.15625,24,96
extractive_conditioned,40,regret,now,f1,0.0840329070946698,0.01167210660014938,0.15865259351520122,24,96
extractive_conditioned,40,regret,now,judge_correct,0.08333333333333333,0.020833333333333332,0.14583333333333334,24,96
extractive_conditioned,40,regret,future,em,0.4895833333333333,0.38888888888888884,0.59375,24,96
extractive_conditioned,40,regret,future,f1,0.5664141710548812,0.4801361239836385,0.6510912546781517,24,96
extractive_conditioned,40,regret,future,judge_correct,0.5902777777777778,0.4930555555555556,0.6805555555555557,24,96
extractive_conditioned,40,retained,now,em,0.7534722222222222,0.6354166666666666,0.861111111111111,24,96
extractive_conditioned,40,retained,now,f1,0.766004315291596,0.6877290777976086,0.8403962617243866,24,96
extractive_conditioned,40,retained,now,judge_correct,0.861111111111111,0.7951388888888888,0.9201388888888888,24,96
extractive_conditioned,40,retained,future,em,0.17187499999999997,0.109375,0.24131944444444442,24,96
extractive_conditioned,40,retained,future,f1,0.226580929020622,0.16552734920162276,0.2921928552811913,24,96
extractive_conditioned,40,retained,future,judge_correct,0.27951388888888884,0.21006944444444442,0.3524305555555555,24,96
extractive_conditioned,40,channel,message,delivered_words,36.822916666666664,36.135416666666664,37.395833333333336,24,96
extractive_conditioned,40,channel,message,fill_ratio,0.9205729166666666,0.9033854166666666,0.9348958333333334,24,96
extractive_conditioned,80,utility,now,em,0.6666666666666666,0.5729166666666666,0.7708333333333334,24,96
extractive_conditioned,80,utility,now,f1,0.8156007769818512,0.7459240606651093,0.8824890868594912,24,96
extractive_conditioned,80,utility,now,judge_correct,0.90625,0.84375,0.9583333333333334,24,96
extractive_conditioned,80,utility,future,em,0.2569444444444444,0.20833333333333334,0.30902777777777773,24,96
extractive_conditioned,80,utility,future,f1,0.35773746538549167,0.30460080862424616,0.4089189563634464,24,96
extractive_conditioned,80,utility,future,judge_correct,0.45833333333333326,0.3854166666666666,0.53125,24,96
extractive_conditioned,80,utility,gap,em,0.4097222222222223,0.3090277777777778,0.513888888888889,24,96
extractive_conditioned,80,utility,gap,f1,0.45786331159635946,0.376463165143532,0.5402682049644966,24,96
extractive_conditioned,80,utility,gap,judge_correct,0.44791666666666674,0.3541666666666667,0.545138888888889,24,96
extractive_conditioned,80,regret,now,em,-0.03125,-0.08333333333333333,0.020833333333333332,24,96
extractive_conditioned,80,regret,now,f1,-0.030779341590429374,-0.08450123372274766,0.019143535792898497,24,96
extractive_conditioned,80,regret,now,judge_correct,-0.03125,-0.07291666666666667,0.010416666666666666,24,96
extractive_conditioned,80,regret,future,em,0.37847222222222215,0.28125,0.4756944444444444,24,96
extractive_conditioned,80,regret,future,f1,0.42708397000593007,0.3409173073221394,0.5129663660425201,24,96
extractive_conditioned,80,regret,future,judge_correct,0.41666666666666674,0.30902777777777785,0.5208333333333334,24,96
extractive_conditioned,80,retained,now,em,0.9027777777777777,0.8194444444444443,0.9791666666666666,24,96
extractive_conditioned,80,retained,now,f1,0.8815198015965281,0.8257615423200462,0.9331574144809438,24,96
extractive_conditioned,80,retained,now,judge_correct,0.9722222222222222,0.9305555555555555,1.0,24,96
extractive_conditioned,80,retained,future,em,0.3385416666666667,0.2604166666666667,0.421875,24,96
extractive_conditioned,80,retained,future,f1,0.39119070196372824,0.32544388641633704,0.46039894597665976,24,96
extractive_conditioned,80,retained,future,judge_correct,0.4739583333333333,0.37847222222222215,0.5677083333333334,24,96
extractive_conditioned,80,channel,message,delivered_words,70.92708333333333,69.66666666666667,72.01041666666667,24,96
extractive_conditioned,80,channel,message,fill_ratio,0.8865885416666668,0.8708333333333332,0.9001302083333332,24,96
extractive_conditioned,160,utility,now,em,0.6041666666666666,0.5104166666666666,0.6979166666666666,24,96
extractive_conditioned,160,utility,now,f1,0.779683742183742,0.7155246850949977,0.8413221688612313,24,96
extractive_conditioned,160,utility,now,judge_correct,0.8645833333333334,0.8020833333333334,0.9166666666666666,24,96
extractive_conditioned,160,utility,future,em,0.5381944444444444,0.4618055555555555,0.6076388888888888,24,96
extractive_conditioned,160,utility,future,f1,0.6779185615582675,0.6113490236161805,0.7444787194128494,24,96
extractive_conditioned,160,utility,future,judge_correct,0.7708333333333334,0.7013888888888888,0.8402777777777777,24,96
extractive_conditioned,160,utility,gap,em,0.06597222222222225,0.0034722222222222446,0.13194444444444448,24,96
extractive_conditioned,160,utility,gap,f1,0.10176518062547475,0.049696962923831814,0.15447408831523413,24,96
extractive_conditioned,160,utility,gap,judge_correct,0.09375000000000001,0.02777777777777779,0.16319444444444448,24,96
extractive_conditioned,160,regret,now,em,0.03125,-0.010416666666666666,0.07291666666666667,24,96
extractive_conditioned,160,regret,now,f1,0.0051376932076796005,-0.030453135659649383,0.04291997074877634,24,96
extractive_conditioned,160,regret,now,judge_correct,0.010416666666666666,-0.03125,0.052083333333333336,24,96
extractive_conditioned,160,regret,future,em,0.09722222222222222,0.041666666666666664,0.15625,24,96
extractive_conditioned,160,regret,future,f1,0.10690287383315435,0.057840853609647164,0.1573623804416636,24,96
extractive_conditioned,160,regret,future,judge_correct,0.10416666666666667,0.03819444444444445,0.17361111111111113,24,96
extractive_conditioned,160,retained,now,em,0.9270833333333334,0.8506944444444443,0.9895833333333334,24,96
extractive_conditioned,160,retained,now,f1,0.8721891534391535,0.8265595313251562,0.9179505058020683,24,96
extractive_conditioned,160,retained,now,judge_correct,0.954861111111111,0.9097222222222222,0.9895833333333334,24,96
extractive_conditioned,160,retained,future,em,0.782986111111111,0.6857638888888888,0.8680555555555555,24,96
extractive_conditioned,160,retained,future,f1,0.7606654250342976,0.7096769867296827,0.8120495630062113,24,96
extractive_conditioned,160,retained,future,judge_correct,0.8489583333333334,0.7881944444444443,0.90625,24,96
extractive_conditioned,160,channel,message,delivered_words,141.42708333333334,138.84375,143.76041666666666,24,96
extractive_conditioned,160,channel,message,fill_ratio,0.8839192708333333,0.8677734375,0.8985026041666667,24,96
extractive_generic,20,utility,now,em,0.23958333333333334,0.16666666666666666,0.3333333333333333,24,96
extractive_generic,20,utility,now,f1,0.3011371151996152,0.23251636528980282,0.38525536240379993,24,96
extractive_generic,20,utility,now,judge_correct,0.3541666666666667,0.25,0.4583333333333333,24,96
extractive_generic,20,utility,future,em,0.23958333333333334,0.16666666666666666,0.3333333333333333,24,96
extractive_generic,20,utility,future,f1,0.3011371151996152,0.23251636528980282,0.38525536240379993,24,96
extractive_generic,20,utility,future,judge_correct,0.3541666666666667,0.25,0.4583333333333333,24,96
extractive_generic,20,utility,gap,em,2.1394922870380622e-17,1.5034270125132327e-17,2.7755575615628914e-17,24,96
extractive_generic,20,utility,gap,f1,1.546795099412653e-17,6.938893903907228e-18,2.3566941222593196e-17,24,96
extractive_generic,20,utility,gap,judge_correct,2.42861286636753e-17,1.6768993601109134e-17,3.23815048849004e-17,24,96
extractive_generic,20,regret,now,em,0.3958333333333333,0.2708333333333333,0.5208333333333334,24,96
extractive_generic,20,regret,now,f1,0.4836843201918066,0.36912706098830766,0.5916756312749394,24,96
extractive_generic,20,regret,now,judge_correct,0.5208333333333334,0.375,0.65625,24,96
extractive_generic,20,regret,future,em,0.3958333333333333,0.2708333333333333,0.5208333333333334,24,96
extractive_generic,20,regret,future,f1,0.4836843201918066,0.36912706098830766,0.5916756312749394,24,96
extractive_generic,20,regret,future,judge_correct,0.5208333333333334,0.375,0.65625,24,96
extractive_generic,20,retained,now,em,0.28125,0.16666666666666666,0.40625,24,96
extractive_generic,20,retained,now,f1,0.2898771945646946,0.2083847966269841,0.38259131493506493,24,96
extractive_generic,20,retained,now,judge_correct,0.35763888888888884,0.25,0.47222222222222215,24,96
extractive_generic,20,retained,future,em,0.28125,0.16666666666666666,0.40625,24,96
extractive_generic,20,retained,future,f1,0.2898771945646946,0.2083847966269841,0.38259131493506493,24,96
extractive_generic,20,retained,future,judge_correct,0.35763888888888884,0.25,0.47222222222222215,24,96
extractive_generic,20,channel,message,delivered_words,18.916666666666668,18.5,19.333333333333332,24,96
extractive_generic,20,channel,message,fill_ratio,0.9458333333333333,0.9249999999999999,0.9666666666666667,24,96
extractive_generic,40,utility,now,em,0.3125,0.23958333333333334,0.3854166666666667,24,96
extractive_generic,40,utility,now,f1,0.37579665704665705,0.3184417839105339,0.4361620295214045,24,96
extractive_generic,40,utility,now,judge_correct,0.4270833333333333,0.34375,0.5104166666666666,24,96
extractive_generic,40,utility,future,em,0.3125,0.23958333333333334,0.3854166666666667,24,96
extractive_generic,40,utility,future,f1,0.37579665704665705,0.3184417839105339,0.4361620295214045,24,96
extractive_generic,40,utility,future,judge_correct,0.4270833333333333,0.34375,0.5104166666666666,24,96
extractive_generic,40,utility,gap,em,2.891205793294679e-17,2.0816681711721685e-17,3.700743415417188e-17,24,96
extractive_generic,40,utility,gap,f1,2.0816681711721685e-17,1.1564823173178714e-17,3.0068540250264654e-17,24,96
extractive_generic,40,utility,gap,judge_correct,3.23815048849004e-17,2.312964634635743e-17,4.0476881106125497e-17,24,96
extractive_generic,40,regret,now,em,0.3229166666666667,0.19791666666666666,0.4375,24,96
extractive_generic,40,regret,now,f1,0.4090247783447647,0.3067265681333144,0.5108191541241536,24,96
extractive_generic,40,regret,now,judge_correct,0.4479166666666667,0.34375,0.5520833333333334,24,96
extractive_generic,40,regret,future,em,0.3229166666666667,0.19791666666666666,0.4375,24,96
extractive_generic,40,regret,future,f1,0.4090247783447647,0.3067265681333144,0.5108191541241536,24,96
extractive_generic,40,regret,future,judge_correct,0.4479166666666667,0.34375,0.5520833333333334,24,96
extractive_generic,40,retained,now,em,0.40625,0.2951388888888889,0.5277777777777778,24,96
extractive_generic,40,retained,now,f1,0.37822270322270324,0.302259387025012,0.4628957732082732,24,96
extractive_generic,40,retained,now,judge_correct,0.4166666666666667,0.3263888888888889,0.5104166666666666,24,96
extractive_generic,40,retained,future,em,0.40625,0.2951388888888889,0.5277777777777778,24,96
extractive_generic,40,retained,future,f1,0.37822270322270324,0.302259387025012,0.4628957732082732,24,96
extractive_generic,40,retained,future,judge_correct,0.4166666666666667,0.3263888888888889,0.5104166666666666,24,96
extractive_generic,40,channel,message,delivered_words,37.416666666666664,36.5,38.25,24,96
extractive_generic,40,channel,message,fill_ratio,0.9354166666666667,0.9125,0.9562500000000002,24,96
extractive_generic,80,utility,now,em,0.5208333333333334,0.4479166666666667,0.6041666666666666,24,96
extractive_generic,80,utility,now,f1,0.593349358974359,0.5137856761294262,0.6751004464285715,24,96
extractive_generic,80,utility,now,judge_correct,0.6145833333333334,0.5208333333333334,0.7083333333333334,24,96
extractive_generic,80,utility,future,em,0.5208333333333334,0.4479166666666667,0.6041666666666666,24,96
extractive_generic,80,utility,future,f1,0.5933493589743589,0.5137856761294262,0.6751004464285715,24,96
extractive_generic,80,utility,future,judge_correct,0.6145833333333334,0.5208333333333334,0.7083333333333334,24,96
extractive_generic,80,utility,gap,em,4.2789845740761244e-17,3.469446951953614e-17,4.972873964466847e-17,24,96
extractive_generic,80,utility,gap,f1,3.5272710678195076e-17,2.1394922870380622e-17,4.85722573273506e-17,24,96
extractive_generic,80,utility,gap,judge_correct,2.6599093298311043e-17,1.61907524424502e-17,3.700743415417188e-17,24,96
extractive_generic,80,regret,now,em,0.11458333333333333,0.0,0.22916666666666666,24,96
extractive_generic,80,regret,now,f1,0.1914720764170628,0.07817074421784613,0.30936365391042964,24,96
extractive_generic,80,regret,now,judge_correct,0.2604166666666667,0.13541666666666666,0.375,24,96
extractive_generic,80,regret,future,em,0.11458333333333333,4.625929269271485e-18,0.22916666666666666,24,96
extractive_generic,80,regret,future,f1,0.1914720764170628,0.07817074421784613,0.30936365391042964,24,96
extractive_generic,80,regret,future,judge_correct,0.2604166666666667,0.13541666666666666,0.375,24,96
extractive_generic,80,retained,now,em,0.6145833333333334,0.49652777777777773,0.7291666666666666,24,96
extractive_generic,80,retained,now,f1,0.6216066341066341,0.5328086843711843,0.7080696097883598,24,96
extractive_generic,80,retained,now,judge_correct,0.6319444444444444,0.5451388888888888,0.7222222222222222,24,96
extractive_generic,80,retained,future,em,0.6145833333333334,0.49652777777777773,0.7291666666666666,24,96
extractive_generic,80,retained,future,f1,0.6216066341066341,0.5328086843711843,0.7080696097883598,24,96
extractive_generic,80,retained,future,judge_correct,0.6319444444444444,0.5451388888888888,0.7222222222222222,24,96
extractive_generic,80,channel,message,delivered_words,73.33333333333333,71.70833333333333,74.91666666666667,24,96
extractive_generic,80,channel,message,fill_ratio,0.9166666666666666,0.8963541666666667,0.9364583333333334,24,96
extractive_generic,160,utility,now,em,0.65625,0.5625,0.7395833333333334,24,96
extractive_generic,160,utility,now,f1,0.7757012085137086,0.7016984577922077,0.8431796762265513,24,96
extractive_generic,160,utility,now,judge_correct,0.8541666666666666,0.7708333333333334,0.9270833333333334,24,96
extractive_generic,160,utility,future,em,0.65625,0.5624999999999999,0.7395833333333334,24,96
extractive_generic,160,utility,future,f1,0.7757012085137086,0.7016984577922077,0.8431796762265512,24,96
extractive_generic,160,utility,future,judge_correct,0.8541666666666666,0.7708333333333334,0.9270833333333334,24,96
extractive_generic,160,utility,gap,em,2.312964634635743e-17,1.61907524424502e-17,3.122502256758253e-17,24,96
extractive_generic,160,utility,gap,f1,1.7925475918427008e-17,2.8912057932946786e-18,3.353798720221827e-17,24,96
extractive_generic,160,utility,gap,judge_correct,1.0986582014519778e-17,5.204170427930421e-18,1.734723475976807e-17,24,96
extractive_generic,160,regret,now,em,-0.020833333333333332,-0.09375,0.052083333333333336,24,96
extractive_generic,160,regret,now,f1,0.009120226877713265,-0.050805512194038734,0.06703051432733262,24,96
extractive_generic,160,regret,now,judge_correct,0.020833333333333332,-0.052083333333333336,0.09375,24,96
extractive_generic,160,regret,future,em,-0.020833333333333332,-0.09375,0.052083333333333336,24,96
extractive_generic,160,regret,future,f1,0.009120226877713272,-0.050805512194038754,0.06703051432733262,24,96
