policy,budget_words,endpoint,metric,mean,lo,hi,n_contexts,n_excluded_low_ceiling,min_ceiling_for_ratio
extractive_generic,80,now,f1,0.8139636670080871,0.6726344015107439,0.961534101637445,24,0,0.25
extractive_generic,80,now,judge_correct,0.7430555555555557,0.5972222222222222,0.9097222222222222,24,0,0.25
extractive_generic,80,future,em,0.9756944444444445,0.7708333333333334,1.2048611111111112,24,0,0.25
extractive_generic,80,future,f1,0.8139636670080872,0.6726344015107439,0.961534101637445,24,0,0.25
extractive_generic,80,future,judge_correct,0.7430555555555557,0.5972222222222223,0.9097222222222223,24,0,0.25
extractive_generic,160,now,em,1.0694444444444444,0.9097222222222222,1.2395833333333333,24,0,0.25
extractive_generic,160,now,f1,1.0043373571268668,0.9229725468148774,1.0951650660035195,24,0,0.25
extractive_generic,160,now,judge_correct,1.0,0.892361111111111,1.1215277777777777,24,0,0.25
extractive_generic,160,future,em,1.0694444444444444,0.9097222222222222,1.2395833333333333,24,0,0.25
extractive_generic,160,future,f1,1.0043373571268666,0.9229725468148774,1.0951650660035195,24,0,0.25
extractive_generic,160,future,judge_correct,1.0,0.8923611111111112,1.121527777777778,24,0,0.25
generic,20,now,em,0.24305555555555555,0.1284722222222222,0.3645833333333333,24,0,0.25
generic,20,now,f1,0.2511065598207029,0.18609310765947565,0.3157231378251231,24,0,0.25
generic,20,now,judge_correct,0.2881944444444444,0.22222222222222218,0.3541666666666667,24,0,0.25
generic,20,future,em,0.24305555555555558,0.12847222222222224,0.3645833333333333,24,0,0.25
generic,20,future,f1,0.2511065598207029,0.18609310765947565,0.3157231378251231,24,0,0.25
generic,20,future,judge_correct,0.2881944444444445,0.22222222222222224,0.3541666666666667,24,0,0.25
generic,40,now,em,0.40277777777777773,0.24305555555555555,0.59375,24,0,0.25
generic,40,now,f1,0.4046611888796327,0.29860726092830053,0.5159845892692799,24,0,0.25
generic,40,now,judge_correct,0.45138888888888884,0.3541666666666667,0.548611111111111,24,0,0.25
generic,40,future,em,0.40277777777777785,0.24305555555555558,0.5937500000000001,24,0,0.25
generic,40,future,f1,0.4046611888796326,0.29860726092830053,0.5159845892692799,24,0,0.25
generic,40,future,judge_correct,0.4513888888888889,0.3541666666666667,0.5486111111111112,24,0,0.25
generic,80,now,em,0.4791666666666667,0.3125,0.673611111111111,24,0,0.25
generic,80,now,f1,0.5480598710294908,0.4253996604053665,0.6804932492640215,24,0,0.25
generic,80,now,judge_correct,0.6215277777777778,0.5,0.7465277777777777,24,0,0.25
generic,80,future,em,0.4791666666666667,0.31250000000000006,0.673611111111111,24,0,0.25
generic,80,future,f1,0.5480598710294908,0.42539966040536653,0.6804932492640215,24,0,0.25
generic,80,future,judge_correct,0.6215277777777778,0.5,0.7465277777777778,24,0,0.25
generic,160,now,em,0.6493055555555555,0.4791666666666667,0.8333333333333334,24,0,0.25
generic,160,now,f1,0.7089808808131322,0.5989955204850184,0.8187565498348691,24,0,0.25
generic,160,now,judge_correct,0.8159722222222222,0.6944444444444443,0.9340277777777777,24,0,0.25
generic,160,future,em,0.6493055555555556,0.4791666666666667,0.8333333333333334,24,0,0.25
generic,160,future,f1,0.7089808808131322,0.5989955204850184,0.8187565498348691,24,0,0.25
generic,160,future,judge_correct,0.8159722222222222,0.6944444444444443,0.9340277777777778,24,0,0.25
generic@trim,40,now,em,0.2986111111111111,0.1909722222222222,0.40972222222222215,24,0,0.25
generic@trim,40,now,f1,0.359049492564929,0.2639359643839345,0.4552290903837538,24,0,0.25
generic@trim,40,now,judge_correct,0.38888888888888884,0.2916666666666667,0.4930555555555555,24,0,0.25
generic@trim,40,future,em,0.2986111111111111,0.19097222222222224,0.40972222222222227,24,0,0.25
generic@trim,40,future,f1,0.359049492564929,0.2639359643839345,0.4552290903837538,24,0,0.25
generic@trim,40,future,judge_correct,0.3888888888888889,0.2916666666666667,0.4930555555555556,24,0,0.25
oracle,20,now,em,0.3923611111111111,0.2673611111111111,0.5243055555555555,24,0,0.25
oracle,20,now,f1,0.4992962618076615,0.3958346340589601,0.6046049355327302,24,0,0.25
oracle,20,now,judge_correct,0.5625,0.48263888888888884,0.6458333333333333,24,0,0.25
oracle,20,future,em,0.39236111111111116,0.2673611111111111,0.5243055555555556,24,0,0.25
oracle,20,future,f1,0.4992962618076615,0.3958346340589601,0.6046049355327302,24,0,0.25
oracle,20,future,judge_correct,0.5625,0.482638888888889,0.6458333333333334,24,0,0.25
oracle,40,now,em,0.7708333333333334,0.6284722222222222,0.8993055555555555,24,0,0.25
oracle,40,now,f1,0.8533629784653726,0.7379998674418519,0.9571749436329691,24,0,0.25
oracle,40,now,judge_correct,0.9722222222222222,0.861111111111111,1.0834201388888876,24,0,0.25
oracle,40,future,em,0.7708333333333334,0.6284722222222223,0.8993055555555557,24,0,0.25
oracle,40,future,f1,0.8533629784653728,0.7379998674418519,0.9571749436329691,24,0,0.25
oracle,40,future,judge_correct,0.9722222222222223,0.861111111111111,1.0834201388888878,24,0,0.25
oracle,80,now,em,1.0069444444444444,0.8194444444444443,1.2152777777777777,24,0,0.25
oracle,80,now,f1,1.0189331137292805,0.9371240889341504,1.1135184074290099,24,0,0.25
oracle,80,now,judge_correct,1.0416666666666667,0.9444444444444443,1.159722222222222,24,0,0.25
oracle,80,future,em,1.0069444444444444,0.8194444444444443,1.215277777777778,24,0,0.25
oracle,80,future,f1,1.0189331137292805,0.9371240889341504,1.1135184074290099,24,0,0.25
oracle,80,future,judge_correct,1.0416666666666667,0.9444444444444445,1.1597222222222223,24,0,0.25
oracle,160,now,em,1.065972222222222,0.8715277777777777,1.3055555555555554,24,0,0.25
oracle,160,now,f1,1.021397562366969,0.9160701629466198,1.157895626655352,24,0,0.25
oracle,160,now,judge_correct,1.0625,0.9583333333333334,1.1874999999999998,24,0,0.25
oracle,160,future,em,1.0659722222222223,0.8715277777777777,1.3055555555555554,24,0,0.25
oracle,160,future,f1,1.021397562366969,0.9160701629466198,1.157895626655352,24,0,0.25
oracle,160,future,judge_correct,1.0625,0.9583333333333334,1.1875,24,0,0.25
oracle@trim,40,now,em,0.6006944444444443,0.43402777777777773,0.7847222222222222,24,0,0.25
oracle@trim,40,now,f1,0.6088108178380057,0.5051407923078044,0.710145255175337,24,0,0.25
oracle@trim,40,now,judge_correct,0.7152777777777777,0.5972222222222222,0.8368055555555555,24,0,0.25
oracle@trim,40,future,em,0.6006944444444445,0.43402777777777785,0.7847222222222223,24,0,0.25
oracle@trim,40,future,f1,0.6088108178380057,0.5051407923078044,0.710145255175337,24,0,0.25
oracle@trim,40,future,judge_correct,0.7152777777777778,0.5972222222222222,0.8368055555555557,24,0,0.25
reusable,20,now,em,0.9027777777777777,0.7430555555555555,1.0833333333333333,24,0,0.25
reusable,20,now,f1,0.9346038066946223,0.851022203232673,1.019439427776674,24,0,0.25
reusable,20,now,judge_correct,0.923611111111111,0.8368055555555555,1.0138888888888888,24,0,0.25
reusable,20,future,em,0.16319444444444442,0.05555555555555555,0.2974826388888885,24,0,0.25
reusable,20,future,f1,0.20447855686271835,0.13033785425571195,0.2893817085148112,24,0,0.25
reusable,20,future,judge_correct,0.21412037037037038,0.14351851851851852,0.2916666666666667,24,0,0.25
reusable,40,now,em,0.888888888888889,0.75,1.034722222222222,24,0,0.25
reusable,40,now,f1,0.9249327081446376,0.8406715909288586,1.0126751278318624,24,0,0.25
reusable,40,now,judge_correct,0.923611111111111,0.8541666666666666,0.9965277777777777,24,0,0.25
reusable,40,future,em,0.20254629629629628,0.125,0.2916666666666667,24,0,0.25
reusable,40,future,f1,0.25850187192120516,0.19729948339249043,0.31918126781567535,24,0,0.25
reusable,40,future,judge_correct,0.33564814814814814,0.244184027777778,0.4328703703703704,24,0,0.25
reusable,80,now,em,0.8854166666666666,0.71875,1.0729166666666667,24,0,0.25
reusable,80,now,f1,0.9232699753752008,0.8320141901928196,1.02815211074799,24,0,0.25
reusable,80,now,judge_correct,1.003472222222222,0.9131944444444443,1.1215277777777777,24,0,0.25
reusable,80,future,em,0.37847222222222227,0.27199074074074076,0.5011574074074074,24,0,0.25
reusable,80,future,f1,0.4485428473215401,0.3665118578254797,0.5355182499323035,24,0,0.25
reusable,80,future,judge_correct,0.5046296296296297,0.4178240740740741,0.59375,24,0,0.25
reusable,160,now,em,1.0590277777777777,0.875,1.2916666666666667,24,0,0.25
reusable,160,now,f1,1.0271672870526425,0.9164298726348786,1.1703281066859752,24,0,0.25
reusable,160,now,judge_correct,1.0694444444444444,0.9756944444444443,1.1874999999999998,24,0,0.25
reusable,160,future,em,0.6192129629629629,0.46527777777777785,0.8125289351851848,24,0,0.25
reusable,160,future,f1,0.6535090748696305,0.5524064695794036,0.7864745090215891,24,0,0.25
reusable,160,future,judge_correct,0.7175925925925926,0.6064814814814815,0.8541666666666666,24,0,0.25
reusable@trim,40,now,em,0.9097222222222222,0.7708333333333334,1.0555555555555556,24,0,0.25
reusable@trim,40,now,f1,0.8907954886175831,0.7737803935137177,1.008842836105353,24,0,0.25
reusable@trim,40,now,judge_correct,0.9097222222222222,0.8194444444444443,1.0069444444444444,24,0,0.25
reusable@trim,40,future,em,0.1527777777777778,0.07175925925925926,0.2488425925925926,24,0,0.25
reusable@trim,40,future,f1,0.19785298184798913,0.1364967408675227,0.2630697991632865,24,0,0.25
reusable@trim,40,future,judge_correct,0.23958333333333334,0.15856481481481483,0.3310185185185185,24,0,0.25
