policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations,replication,family,preference_id,lambda,lambda_infinite,future_share
split__l0,80,utility,now,em,0.6041666666666666,0.4895833333333333,0.7083333333333334,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,now,f1,0.7487575188126971,0.664208422630669,0.8334220580989469,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,now,judge_correct,0.8229166666666666,0.7395833333333334,0.90625,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,future,em,0.19791666666666666,0.15277777777777776,0.24305555555555555,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,future,f1,0.29972472195608163,0.2513968739188037,0.350689292204506,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,future,judge_correct,0.3993055555555555,0.3229166666666667,0.4791666666666667,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,gap,em,0.40625,0.28125000000000006,0.5277777777777778,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,gap,f1,0.4490327968566155,0.347535343060222,0.5463848779488368,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,utility,gap,judge_correct,0.42361111111111116,0.29861111111111116,0.545138888888889,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,regret,now,em,0.03125,-0.03125,0.09375,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,regret,now,f1,0.036063916578724695,-0.02657045791787519,0.09833800276919867,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,regret,now,judge_correct,0.052083333333333336,-0.020833333333333332,0.125,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,regret,future,em,0.4375,0.3263888888888889,0.5416666666666666,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,regret,future,f1,0.48509671343534017,0.3942042534757721,0.5737409246446554,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,regret,future,judge_correct,0.4756944444444445,0.37152777777777785,0.5798611111111112,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,retained,now,em,0.8506944444444443,0.7465277777777777,0.9409722222222222,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,retained,now,f1,0.8302197990653001,0.7567485524717061,0.8972539278460332,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,retained,now,judge_correct,0.90625,0.8333333333333334,0.96875,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,retained,future,em,0.2673611111111111,0.17877604166666683,0.3697916666666667,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,retained,future,f1,0.3255211284816548,0.26834105082803,0.38848049412159874,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,retained,future,judge_correct,0.4166666666666667,0.3333333333333333,0.501736111111111,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,channel,message,delivered_words,72.4375,70.89583333333333,73.85416666666667,24,96,primary,split,l0,0.0,False,0.0
split__l0,80,channel,message,fill_ratio,0.9054687499999999,0.8861979166666667,0.9231770833333334,24,96,primary,split,l0,0.0,False,0.0
split__l0p333,40,utility,now,em,0.5729166666666666,0.4791666666666667,0.6666666666666666,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,now,f1,0.724376797630474,0.6555149446142093,0.7929848649104162,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,now,judge_correct,0.875,0.8229166666666666,0.9270833333333334,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,future,em,0.08680555555555554,0.048611111111111105,0.13194444444444442,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,future,f1,0.18459494432630397,0.1338385967813051,0.2391051373699399,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,future,judge_correct,0.23958333333333334,0.17361111111111108,0.3090277777777778,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,gap,em,0.48611111111111116,0.3819444444444445,0.5902777777777778,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,gap,f1,0.5397818533041702,0.45468502744818534,0.6219891267009349,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,utility,gap,judge_correct,0.6354166666666666,0.5590277777777778,0.7118055555555557,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,now,em,0.0625,-0.03125,0.15625,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,now,f1,0.06044463776094768,-0.006772908772836158,0.13036301253243876,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,now,judge_correct,0.0,-0.0625,0.0625,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,future,em,0.548611111111111,0.45138888888888884,0.6423611111111112,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,future,f1,0.6002264910651177,0.517118106330405,0.6813771618651006,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,regret,future,judge_correct,0.6354166666666666,0.5416666666666666,0.7291666666666666,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,now,em,0.7847222222222222,0.6805555555555555,0.8819444444444443,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,now,f1,0.7898887162673928,0.7208017325641407,0.8577155198593619,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,now,judge_correct,0.9444444444444443,0.8958333333333334,0.9791666666666666,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,future,em,0.0920138888888889,0.03993055555555555,0.15625,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,future,f1,0.20894897571158536,0.1486886912277537,0.2764283393669358,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,retained,future,judge_correct,0.2378472222222222,0.16666666666666666,0.31249999999999994,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,channel,message,delivered_words,37.197916666666664,36.864583333333336,37.53125,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,40,channel,message,fill_ratio,0.9299479166666668,0.9216145833333335,0.9382812500000001,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,now,em,0.5104166666666666,0.40625,0.6145833333333334,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,now,f1,0.6984003197238491,0.6262415449134199,0.765521425742014,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,now,judge_correct,0.8541666666666666,0.7916666666666666,0.9166666666666666,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,future,em,0.19444444444444442,0.15277777777777776,0.23958333333333334,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,future,f1,0.31083706409482553,0.2586038710517877,0.3613867727320035,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,future,judge_correct,0.4270833333333333,0.3541666666666667,0.5034722222222222,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,gap,em,0.31597222222222227,0.20138888888888892,0.43402777777777785,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,gap,f1,0.3875632556290236,0.3054736436346424,0.47003412121722954,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,utility,gap,judge_correct,0.4270833333333334,0.34722222222222227,0.513888888888889,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,now,em,0.125,0.041666666666666664,0.20833333333333334,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,now,f1,0.08642111566757264,0.026867486868817177,0.1453114046047849,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,now,judge_correct,0.020833333333333332,-0.0625,0.09375,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,future,em,0.44097222222222215,0.3333333333333333,0.5416666666666666,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,future,f1,0.47398437129659626,0.3917349996752138,0.5591218784489461,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,regret,future,judge_correct,0.4479166666666667,0.34027777777777785,0.5486111111111112,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,now,em,0.7222222222222222,0.611111111111111,0.8333333333333334,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,now,f1,0.7921117394769356,0.7222874011768007,0.8589839465352639,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,now,judge_correct,0.9201388888888888,0.8680555555555555,0.96875,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,future,em,0.2552083333333333,0.16666666666666666,0.3541666666666667,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,future,f1,0.3399462361727476,0.27871941868252637,0.40420612950918305,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,retained,future,judge_correct,0.44965277777777773,0.37326388888888884,0.53125,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,channel,message,delivered_words,73.65625,73.05208333333333,74.27083333333333,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l0p333,80,channel,message,fill_ratio,0.9207031250000001,0.9131510416666667,0.9283854166666666,24,96,primary,split,l0p333,0.3333333333333333,False,0.25
split__l1,40,utility,now,em,0.5625,0.46875,0.6666666666666666,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,now,f1,0.7320231212500948,0.6485995202257537,0.8083830492424243,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,now,judge_correct,0.8645833333333334,0.8020833333333334,0.9270833333333334,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,future,em,0.11458333333333333,0.07291666666666666,0.1597222222222222,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,future,f1,0.2238476540253501,0.18584062975990057,0.26383951781470155,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,future,judge_correct,0.29513888888888884,0.23263888888888887,0.3611111111111111,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,gap,em,0.4479166666666667,0.3367187500000004,0.5625,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,gap,f1,0.5081754672247448,0.41294968837486096,0.5983085937602918,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,utility,gap,judge_correct,0.5694444444444445,0.46180555555555564,0.670138888888889,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,regret,now,em,0.07291666666666667,0.0,0.15625,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,regret,now,f1,0.05279831414132685,-0.0047551624484190175,0.10849843288832058,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,regret,now,judge_correct,0.010416666666666666,-0.0625,0.07291666666666667,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,regret,future,em,0.5208333333333334,0.4131944444444444,0.625,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,regret,future,f1,0.5609737813660717,0.47383080548672135,0.6470471633431512,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,regret,future,judge_correct,0.5798611111111112,0.47222222222222227,0.6736111111111112,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,retained,now,em,0.7604166666666666,0.6493055555555555,0.8645833333333334,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,retained,now,f1,0.7778051109465581,0.6864469847282347,0.8578677092431203,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,retained,now,judge_correct,0.9166666666666666,0.8472222222222222,0.9756944444444443,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,retained,future,em,0.13715277777777776,0.06944444444444443,0.21701388888888887,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,retained,future,f1,0.24031798584494665,0.19085147363869792,0.29790283900807796,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,retained,future,judge_correct,0.2881944444444444,0.22916666666666666,0.3524305555555555,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,channel,message,delivered_words,37.041666666666664,36.770833333333336,37.302083333333336,24,96,primary,split,l1,1.0,False,0.5
split__l1,40,channel,message,fill_ratio,0.9260416666666668,0.9192708333333334,0.9325520833333334,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,now,em,0.6041666666666666,0.4895833333333333,0.7083333333333334,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,now,f1,0.7462425999396823,0.6573988800022125,0.8298449914982201,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,now,judge_correct,0.84375,0.7708333333333334,0.90625,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,future,em,0.21527777777777776,0.16666666666666666,0.2673611111111111,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,future,f1,0.35027410326576097,0.29555559539676346,0.4088365781341383,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,future,judge_correct,0.46875,0.3993055555555555,0.5451388888888888,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,gap,em,0.3888888888888889,0.2743055555555556,0.5,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,gap,f1,0.39596849667392137,0.288228566611216,0.49791716639279465,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,utility,gap,judge_correct,0.37500000000000006,0.26736111111111116,0.4791666666666667,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,regret,now,em,0.03125,-0.041666666666666664,0.09375,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,regret,now,f1,0.038578835451739464,-0.014996528535983107,0.09105671365178225,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,regret,now,judge_correct,0.03125,-0.010416666666666666,0.07291666666666667,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,regret,future,em,0.42013888888888884,0.3194444444444444,0.513888888888889,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,regret,future,f1,0.4345473321256608,0.3435106884150351,0.5208666943970859,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,regret,future,judge_correct,0.40625,0.3125,0.49652777777777785,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,retained,now,em,0.8090277777777777,0.7013888888888888,0.90625,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,retained,now,f1,0.8065996557737117,0.7223835693517116,0.881266520890913,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,retained,now,judge_correct,0.9513888888888888,0.9027777777777777,0.9895833333333334,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,retained,future,em,0.265625,0.18229166666666666,0.3680555555555555,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,retained,future,f1,0.3782825559374509,0.31059486295582167,0.4523772473820445,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,retained,future,judge_correct,0.4895833333333333,0.4114583333333333,0.5746527777777778,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,channel,message,delivered_words,74.39583333333333,73.9375,74.83333333333333,24,96,primary,split,l1,1.0,False,0.5
split__l1,80,channel,message,fill_ratio,0.9299479166666668,0.92421875,0.9354166666666668,24,96,primary,split,l1,1.0,False,0.5
split__l3,40,utility,now,em,0.4895833333333333,0.375,0.6041666666666666,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,now,f1,0.6965628507295175,0.6114951599326599,0.7770194316678691,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,now,judge_correct,0.84375,0.7708333333333334,0.9166666666666666,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,future,em,0.13541666666666666,0.09027777777777778,0.18402777777777776,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,future,f1,0.22846316492149824,0.18319911858974358,0.27190329250225087,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,future,judge_correct,0.3159722222222222,0.24305555555555555,0.38888888888888884,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,gap,em,0.3541666666666667,0.25,0.4618055555555556,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,gap,f1,0.46809968580801914,0.38208458690229524,0.555933963798547,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,utility,gap,judge_correct,0.5277777777777778,0.4270833333333333,0.6319444444444445,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,regret,now,em,0.14583333333333334,0.041666666666666664,0.25,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,regret,now,f1,0.08825858466190438,0.0012313246989309522,0.18152830123498978,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,regret,now,judge_correct,0.03125,-0.0625,0.11458333333333333,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,regret,future,em,0.5,0.40277777777777785,0.5903645833333321,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,regret,future,f1,0.5563582704699236,0.47236631057075895,0.6402504050311776,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,regret,future,judge_correct,0.5590277777777778,0.4479166666666667,0.6666666666666666,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,retained,now,em,0.6527777777777777,0.5103298611111114,0.7881944444444443,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,retained,now,f1,0.7439540911763135,0.654204770923521,0.8308525858786274,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,retained,now,judge_correct,0.8819444444444443,0.8055555555555555,0.9513888888888888,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,retained,future,em,0.16666666666666666,0.09722222222222221,0.24652777777777776,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,retained,future,f1,0.2445829440621107,0.1903979570776446,0.3022414434523809,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,retained,future,judge_correct,0.3038194444444444,0.22743055555555555,0.38194444444444436,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,channel,message,delivered_words,37.666666666666664,37.34375,37.989583333333336,24,96,primary,split,l3,3.0,False,0.75
split__l3,40,channel,message,fill_ratio,0.9416666666666665,0.93359375,0.9497395833333333,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,now,em,0.6041666666666666,0.5,0.7083333333333334,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,now,f1,0.7458999455709981,0.666009906196995,0.8231243740269232,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,now,judge_correct,0.84375,0.7708333333333334,0.9166666666666666,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,future,em,0.2847222222222222,0.22569444444444442,0.3506944444444444,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,future,f1,0.4147637642977555,0.35800094137607835,0.46962255134404246,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,future,judge_correct,0.5034722222222222,0.44097222222222215,0.5694444444444444,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,gap,em,0.3194444444444445,0.23255208333333374,0.4131944444444445,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,gap,f1,0.33113618127324274,0.24929046759364745,0.41464852307779937,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,utility,gap,judge_correct,0.34027777777777785,0.2638888888888889,0.42361111111111116,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,regret,now,em,0.03125,-0.041666666666666664,0.11458333333333333,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,regret,now,f1,0.03892148982042357,-0.018776466722743374,0.0958124830113969,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,regret,now,judge_correct,0.03125,-0.041666666666666664,0.10416666666666667,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,regret,future,em,0.3506944444444444,0.2638888888888889,0.43402777777777773,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,regret,future,f1,0.3700576710936663,0.28882034016399094,0.45074470715698306,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,regret,future,judge_correct,0.37152777777777785,0.2743055555555556,0.46875,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,retained,now,em,0.7916666666666666,0.6805555555555555,0.8958333333333334,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,retained,now,f1,0.8056507403820999,0.7350402376416629,0.8729809246654093,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,retained,now,judge_correct,0.892361111111111,0.8368055555555555,0.9479166666666666,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,retained,future,em,0.38715277777777773,0.2881944444444444,0.4913194444444444,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,retained,future,f1,0.454738121487025,0.38936571137297565,0.5239103796676439,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,retained,future,judge_correct,0.5381944444444444,0.46523437500000014,0.6163194444444444,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,channel,message,delivered_words,74.9375,74.28125,75.54166666666667,24,96,primary,split,l3,3.0,False,0.75
split__l3,80,channel,message,fill_ratio,0.9367187499999999,0.9285156250000001,0.9442708333333334,24,96,primary,split,l3,3.0,False,0.75
split__linf,40,utility,now,em,0.21875,0.14583333333333334,0.3020833333333333,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,now,f1,0.32930793165168165,0.2433153521825397,0.4123627457611832,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,now,judge_correct,0.3958333333333333,0.3020833333333333,0.4895833333333333,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,future,em,0.17013888888888887,0.13194444444444445,0.20486111111111108,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,future,f1,0.27602207359166536,0.2307386613094115,0.3195137693355784,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,future,judge_correct,0.35763888888888884,0.3020833333333333,0.41319444444444436,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,gap,em,0.04861111111111113,-0.013888888888888876,0.11805555555555558,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,gap,f1,0.053285858060016254,-0.020437475717744135,0.13137553682509825,24,96,primary,split,linf,,True,1.0
split__linf,40,utility,gap,judge_correct,0.038194444444444475,-0.055555555555555525,0.1320312499999988,24,96,primary,split,linf,,True,1.0
split__linf,40,regret,now,em,0.4166666666666667,0.3020833333333333,0.5208333333333334,24,96,primary,split,linf,,True,1.0
split__linf,40,regret,now,f1,0.45551350373974014,0.35595483550072515,0.5557535063935358,24,96,primary,split,linf,,True,1.0
split__linf,40,regret,now,judge_correct,0.4791666666666667,0.3645833333333333,0.59375,24,96,primary,split,linf,,True,1.0
split__linf,40,regret,future,em,0.46527777777777785,0.3645833333333333,0.5625,24,96,primary,split,linf,,True,1.0
split__linf,40,regret,future,f1,0.5087993617997563,0.4272149246991394,0.592405598284859,24,96,primary,split,linf,,True,1.0
split__linf,40,regret,future,judge_correct,0.5173611111111112,0.4131944444444445,0.6145833333333334,24,96,primary,split,linf,,True,1.0
split__linf,40,retained,now,em,0.30902777777777773,0.1909722222222222,0.4375,24,96,primary,split,linf,,True,1.0
split__linf,40,retained,now,f1,0.3619881565194065,0.26755198216135717,0.4566947180423742,24,96,primary,split,linf,,True,1.0
split__linf,40,retained,now,judge_correct,0.4270833333333333,0.3298611111111111,0.53125,24,96,primary,split,linf,,True,1.0
split__linf,40,retained,future,em,0.20138888888888887,0.14405381944444462,0.25698784722222157,24,96,primary,split,linf,,True,1.0
split__linf,40,retained,future,f1,0.30170042205647224,0.24925460739588343,0.3540091804150931,24,96,primary,split,linf,,True,1.0
split__linf,40,retained,future,judge_correct,0.37152777777777773,0.3055555555555555,0.44097222222222215,24,96,primary,split,linf,,True,1.0
split__linf,40,channel,message,delivered_words,37.65625,37.3125,38.0,24,96,primary,split,linf,,True,1.0
split__linf,40,channel,message,fill_ratio,0.94140625,0.9328125000000002,0.9500000000000001,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,now,em,0.23958333333333334,0.17708333333333334,0.3020833333333333,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,now,f1,0.365116422928923,0.29468791914104414,0.43820393871175123,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,now,judge_correct,0.4895833333333333,0.3854166666666667,0.5833333333333334,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,future,em,0.38888888888888884,0.31597222222222215,0.4652777777777777,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,future,f1,0.5227665788429677,0.45719532862328005,0.5860284410805244,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,future,judge_correct,0.611111111111111,0.53125,0.6875,24,96,primary,split,linf,,True,1.0
