comparison,mode,query_type,depth,metric,delta,lo,hi,p_value,n
depth_minus_direct,generic,heldout,1,em,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,1,f1,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,1,judge_correct,-0.3,-0.7,0.1,0.2112,10
depth_minus_direct,generic,heldout,2,em,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,2,f1,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,2,judge_correct,-0.4,-0.7,-0.1,0.0167,10
depth_minus_direct,generic,heldout,3,em,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,3,f1,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,3,judge_correct,-0.3,-0.7,0.1,0.2112,10
depth_minus_direct,generic,heldout,4,em,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,4,f1,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,4,judge_correct,-0.4,-0.7,-0.1,0.0167,10
depth_minus_direct,generic,heldout,5,em,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,5,f1,-0.4866666666666667,-0.7866666666666667,-0.18666666666666668,0.0015,10
depth_minus_direct,generic,heldout,5,judge_correct,-0.4,-0.7,-0.1,0.0167,10
depth_minus_direct,generic,heldout,6,em,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,6,f1,-0.4875,-0.7875,-0.1875,0.0015,10
depth_minus_direct,generic,heldout,6,judge_correct,-0.4,-0.7,-0.1,0.0167,10
depth_minus_direct,generic,heldout,7,em,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,7,f1,-0.5,-0.8,-0.2,0.0019,10
depth_minus_direct,generic,heldout,7,judge_correct,-0.4,-0.7,-0.1,0.0167,10
depth_minus_direct,generic,heldout,8,em,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,8,f1,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,8,judge_correct,-0.3,-0.7,0.1,0.2112,10
depth_minus_direct,generic,heldout,9,em,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,9,f1,-0.38571428571428573,-0.7714285714285716,0.01428571428571428,0.083,10
depth_minus_direct,generic,heldout,9,judge_correct,-0.3,-0.7,0.1,0.2112,10
depth_minus_direct,generic,heldout,10,em,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,10,f1,-0.4,-0.8,0.0,0.0887,10
depth_minus_direct,generic,heldout,10,judge_correct,-0.3,-0.7,0.1,0.2112,10
conditioned_minus_generic,conditioned_minus_generic,heldout,1,em,0.1,-0.3,0.5,0.8202,10
conditioned_minus_generic,conditioned_minus_generic,heldout,1,f1,0.15,-0.3,0.6,0.5886,10
conditioned_minus_generic,conditioned_minus_generic,heldout,1,judge_correct,0.1,-0.3,0.5,0.8206,10
conditioned_minus_generic,conditioned_minus_generic,heldout,2,em,0.2,-0.3,0.6,0.5294,10
conditioned_minus_generic,conditioned_minus_generic,heldout,2,f1,0.29,-0.2,0.7300000000000001,0.2447,10
conditioned_minus_generic,conditioned_minus_generic,heldout,2,judge_correct,0.2,-0.3,0.6,0.5327,10
conditioned_minus_generic,conditioned_minus_generic,heldout,3,em,0.1,-0.3,0.5,0.8202,10
conditioned_minus_generic,conditioned_minus_generic,heldout,3,f1,0.2,-0.25,0.6,0.4413,10
conditioned_minus_generic,conditioned_minus_generic,heldout,3,judge_correct,0.1,-0.3,0.5,0.8206,10
conditioned_minus_generic,conditioned_minus_generic,heldout,4,em,0.2,-0.3,0.6,0.5294,10
conditioned_minus_generic,conditioned_minus_generic,heldout,4,f1,0.3,-0.2,0.75,0.2483,10
conditioned_minus_generic,conditioned_minus_generic,heldout,4,judge_correct,0.2,-0.3,0.6,0.5327,10
conditioned_minus_generic,conditioned_minus_generic,heldout,5,em,0.1,-0.3,0.5,0.8202,10
conditioned_minus_generic,conditioned_minus_generic,heldout,5,f1,0.21523809523809523,-0.23476190476190478,0.6233333333333333,0.336,10
conditioned_minus_generic,conditioned_minus_generic,heldout,5,judge_correct,0.2,-0.3,0.6,0.5327,10
conditioned_minus_generic,conditioned_minus_generic,heldout,6,em,0.2,-0.3,0.6,0.5294,10
conditioned_minus_generic,conditioned_minus_generic,heldout,6,f1,0.2875,-0.2,0.7128124999999955,0.2427,10
conditioned_minus_generic,conditioned_minus_generic,heldout,6,judge_correct,0.2,-0.3,0.6,0.5327,10
conditioned_minus_generic,conditioned_minus_generic,heldout,7,em,0.0,-0.6,0.5,1.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,7,f1,0.12,-0.43999999999999995,0.64,0.6762,10
conditioned_minus_generic,conditioned_minus_generic,heldout,7,judge_correct,0.1,-0.4,0.6,0.8538,10
conditioned_minus_generic,conditioned_minus_generic,heldout,8,em,0.0,-0.5,0.5,1.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,8,f1,0.05,-0.45,0.55,0.9242,10
conditioned_minus_generic,conditioned_minus_generic,heldout,8,judge_correct,0.0,-0.5,0.5,1.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,9,em,-0.1,-0.6,0.4,0.857,10
conditioned_minus_generic,conditioned_minus_generic,heldout,9,f1,-0.06428571428571428,-0.5642857142857143,0.45,0.818,10
conditioned_minus_generic,conditioned_minus_generic,heldout,9,judge_correct,-0.1,-0.6,0.4,0.8447,10
conditioned_minus_generic,conditioned_minus_generic,heldout,10,em,-0.1,-0.6,0.4,0.857,10
conditioned_minus_generic,conditioned_minus_generic,heldout,10,f1,-0.016666666666666653,-0.5166666666666666,0.4833333333333334,0.971,10
conditioned_minus_generic,conditioned_minus_generic,heldout,10,judge_correct,0.0,-0.5,0.5,1.0,10
