stack_id,dataset,future_distribution,metric,baseline_set,augmented_set,constraint_budget,hypervolume_delta,hypervolume_delta_lo,hypervolume_delta_hi,dominated_area_reduction,dominated_area_reduction_lo,dominated_area_reduction_hi,robust_improvement,zero_tolerance,n_contexts,n_resamples
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_scalar,40,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_scalar,80,0.02457510536349289,0.0139807034978821,0.035934207002102585,0.030815729320280497,0.017435270663859866,0.04604852500217101,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_scalar,160,0.0006113490677053246,0.0,0.004537597229198279,0.0009740737448999197,0.0,0.007342796581022407,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_split,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_split,40,0.03750790111064947,0.023124267291530234,0.05425639347875108,0.04319313128311255,0.026620544832169378,0.061931619498580066,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_split,80,0.03558858217460095,0.020517592525521013,0.06218687579442587,0.044625978158133475,0.02609619064379401,0.07675917781729465,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,legacy_plus_split,160,0.0398427812030514,0.02378536021390831,0.06071453579500035,0.06348223812519342,0.039468514551808026,0.09354506645577805,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_deployable,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_deployable,40,0.03750790111064947,0.023124267291530234,0.05425639347875108,0.04319313128311255,0.026620544832169378,0.061931619498580066,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_deployable,80,0.03558858217460095,0.024265202619081425,0.06218687579442587,0.044625978158133475,0.03089514042162758,0.07675917781729465,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_deployable,160,0.03984278120305146,0.023785360213908306,0.060714535795000406,0.0634822381251935,0.039468514551807936,0.09354506645577805,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_including_oracle,20,0.02054484784870665,0.011642314254871975,0.028292512262758647,0.022529160095236818,0.012772115493003904,0.031055548606217058,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_including_oracle,40,0.11022389547905193,0.07144240820356071,0.14944005753853215,0.12693099445681907,0.08306978452555337,0.17057528570374203,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_including_oracle,80,0.2716053542480137,0.2116863847036211,0.3324164662554827,0.3405770577439383,0.26599281145620834,0.4219432516448733,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,legacy_deployable,all_including_oracle,160,0.2738784123862246,0.1857116477096581,0.36765443400887116,0.43637552569047755,0.30297222120080314,0.5855562469296642,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_scalar,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_scalar,40,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_scalar,80,0.027636718749999956,0.016145019531249975,0.04108235677083331,0.03694999347173255,0.02132988938692554,0.05559550304967881,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_scalar,160,0.0019042968750000444,0.0,0.005810546874999933,0.0033678756476684724,0.0,0.01062280863542692,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_split,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_split,40,0.06093750000000003,0.04365234375000002,0.08761596679687497,0.07074027887994563,0.05139283234118522,0.09998148456696718,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_split,80,0.04648437499999997,0.032796223958333315,0.07610717773437495,0.06214910562736646,0.04522705196252364,0.09790605450358895,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,legacy_plus_split,160,0.05262044270833344,0.031086832682291596,0.08339884440104176,0.09306275187104221,0.05754813662462416,0.14124475755437613,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_deployable,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_deployable,40,0.06093750000000003,0.04365234375000002,0.08761596679687497,0.07074027887994563,0.05139283234118522,0.09998148456696718,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_deployable,80,0.04648437499999997,0.033333333333333326,0.07610717773437495,0.06214910562736646,0.04624779060235441,0.09790605450358895,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_deployable,160,0.05262044270833344,0.031086832682291596,0.0833988444010418,0.09306275187104221,0.05754813662462416,0.14124475755437613,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_including_oracle,20,0.021402994791666685,0.01438761393229167,0.027734375000000006,0.023374037931708724,0.01580935886849994,0.03012243423212773,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_including_oracle,40,0.16173502604166662,0.11386678059895836,0.20794352213541667,0.18775271133280425,0.1346832599689185,0.23882019495065468,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_including_oracle,80,0.3377929687499999,0.2613431803385416,0.40535603841145823,0.4516255385820603,0.35410678209270413,0.54195864965205,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,legacy_deployable,all_including_oracle,160,0.35203450520833346,0.23870239257812512,0.4575533040364586,0.6225964306275189,0.4462056997810339,0.7849332986473495,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_scalar,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_scalar,40,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_scalar,80,0.028320312500000014,0.01936848958333333,0.04349822998046876,0.03055512873982046,0.02078085030176517,0.047853370882697865,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_scalar,160,0.00012207031249997224,0.0,0.004517110188802021,0.00015823202088659078,0.0,0.005947340225871788,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_split,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_split,40,0.04089355468750001,0.023640441894531246,0.06091461181640624,0.04248932482137573,0.024681279597637665,0.0632962488222353,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_split,80,0.056762695312499986,0.03542022705078126,0.08231658935546876,0.061241960620760795,0.03842195167055049,0.08899407914319384,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,legacy_plus_split,160,0.05450439453124997,0.037515767415364575,0.08172658284505208,0.07065059732587882,0.04957196203871086,0.10404301865432802,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_deployable,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_deployable,40,0.04089355468750001,0.023640441894531246,0.06091461181640624,0.04248932482137573,0.024681279597637665,0.0632962488222353,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_deployable,80,0.056762695312499986,0.03564402262369792,0.08231658935546876,0.061241960620760795,0.03875363415203928,0.08899407914319384,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_deployable,160,0.05450439453124997,0.037515767415364575,0.08172658284505208,0.07065059732587882,0.04957196203871086,0.10404301865432802,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_including_oracle,20,0.0299072265625,0.01879730224609376,0.04034423828125,0.029984090074654263,0.018802057814796668,0.04047097071857577,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_including_oracle,40,0.09649658203125,0.05482737223307292,0.14556935628255208,0.10026212319790302,0.05766385733884567,0.15051320605606852,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_including_oracle,80,0.2582600911458334,0.19164937337239585,0.32581481933593737,0.2786399455627018,0.20554774638980283,0.35959519276169605,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,em,legacy_deployable,all_including_oracle,160,0.25742594401041663,0.16869812011718746,0.3614562988281249,0.3336849600464147,0.2188626513812438,0.48057033327811544,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_scalar,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_scalar,40,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_scalar,80,0.031258635936136925,0.020207219469622888,0.04973439009561558,0.03665271626880078,0.023468657459172017,0.05849663338855105,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_scalar,160,0.0007847348372359009,0.0,0.005279119449916167,0.0011872342472365413,0.0,0.008135922374745171,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_split,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_split,40,0.06011775475749477,0.04289082252151658,0.07534375423948385,0.06594399790950728,0.04710526046747677,0.08219509358705555,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_split,80,0.07365861900204343,0.05105201818072609,0.10041053360227556,0.08636936264747473,0.06164818957593693,0.11498980207847288,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,legacy_plus_split,160,0.06183005844464179,0.039894274283757976,0.08977184211433709,0.09354339760508004,0.0646047187667953,0.1284353022042357,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_deployable,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_deployable,40,0.06011775475749477,0.04289082252151658,0.07534375423948385,0.06594399790950728,0.04710526046747677,0.08219509358705555,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_deployable,80,0.0736586190020434,0.05105201818072609,0.10041053360227556,0.08636936264747469,0.06164818957593693,0.11498980207847286,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_deployable,160,0.06183005844464179,0.039894274283758024,0.08977184211433709,0.09354339760508004,0.06460471876679537,0.1284353022042357,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_including_oracle,20,0.02630142559961575,0.015890060887585423,0.035348058912489114,0.027548577302228625,0.016711985015965363,0.03701752011535588,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_including_oracle,40,0.13659002968121386,0.09308690269310378,0.17783001227966289,0.1498274955226032,0.10359230453697928,0.19323898378607782,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_including_oracle,80,0.31814752222935005,0.2458116952298114,0.38662357201824765,0.3730479758527643,0.2919143505384451,0.454459257782263,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,f1,legacy_deployable,all_including_oracle,160,0.3033197807486746,0.20488538889236235,0.4020519080488383,0.45889594100032477,0.32356745055046965,0.6087438131787009,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_scalar,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_scalar,40,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_scalar,80,0.03924560546875,0.026346842447916685,0.059082539876302076,0.048411383827736784,0.03242983000855714,0.072942794796723,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_scalar,160,0.0026652018229166297,0.0,0.00834197998046876,0.004395088237267603,0.0,0.01427082893848717,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_split,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_split,40,0.0947469075520833,0.07387237548828128,0.11857096354166666,0.10315649573596186,0.08234635823329371,0.1273503879043813,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_split,80,0.09130859375,0.07035217285156252,0.1168223063151041,0.11263363951212167,0.09019040642208918,0.13847607826483815,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,legacy_plus_split,160,0.08146158854166663,0.05096384684244792,0.1204854329427083,0.13433536871770776,0.09120260136337742,0.18641236002931486,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,all_deployable,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,all_deployable,40,0.0947469075520833,0.07387237548828128,0.11857096354166666,0.10315649573596186,0.08234635823329371,0.1273503879043813,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,all_deployable,80,0.09130859375,0.07035217285156252,0.1168223063151041,0.11263363951212167,0.09019040642208918,0.13847607826483815,True,1e-12,16,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,far,judge_correct,legacy_deployable,all_deployable,160,0.08146158854166663,0.05096384684244792,0.1204854329427083,0.13433536871770776,0.09120260136337742,0.18641236002931486,True,1e-12,16,5000
