comparison,mode,query_type,depth,metric,delta,lo,hi,p_value,n
depth_minus_direct,paraphrase,target,8,f1,-0.11499999999999999,-0.36,0.07500000000000004,0.3331,10
depth_minus_direct,paraphrase,target,8,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,paraphrase,target,9,em,0.0,-0.4,0.4,1.0,10
depth_minus_direct,paraphrase,target,9,f1,-0.15499999999999997,-0.45499999999999996,0.07500000000000004,0.2368,10
depth_minus_direct,paraphrase,target,9,judge_correct,-0.1,-0.3,0.0,0.606,10
depth_minus_direct,paraphrase,target,10,em,0.0,-0.4,0.4,1.0,10
depth_minus_direct,paraphrase,target,10,f1,-0.11499999999999999,-0.36,0.07500000000000004,0.3331,10
depth_minus_direct,paraphrase,target,10,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,1,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,1,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,1,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,2,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,2,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,2,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,3,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,3,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,3,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,4,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,4,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,4,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,5,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,5,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,5,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,6,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,6,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,6,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,7,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,7,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,7,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,8,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,8,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,8,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,9,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,9,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,9,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,10,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,10,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,target,10,judge_correct,0.0,0.0,0.0,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,1,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,1,f1,0.09595238095238094,-0.13714285714285712,0.36666666666666664,0.4618,10
conditioned_minus_generic,conditioned_minus_generic,target,1,judge_correct,0.1,0.0,0.3,0.6158,10
conditioned_minus_generic,conditioned_minus_generic,target,2,em,-0.1,-0.3,0.0,0.6125,10
conditioned_minus_generic,conditioned_minus_generic,target,2,f1,-0.09166666666666667,-0.2333333333333334,0.0,0.2243,10
conditioned_minus_generic,conditioned_minus_generic,target,2,judge_correct,-0.2,-0.5,0.0,0.2324,10
conditioned_minus_generic,conditioned_minus_generic,target,3,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,3,f1,0.03761904761904762,-0.15380952380952378,0.2833333333333333,0.7375,10
conditioned_minus_generic,conditioned_minus_generic,target,3,judge_correct,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,4,em,0.1,-0.2,0.4,0.7619,10
conditioned_minus_generic,conditioned_minus_generic,target,4,f1,0.14833333333333334,-0.12,0.44000000000000006,0.3523,10
conditioned_minus_generic,conditioned_minus_generic,target,4,judge_correct,0.1,0.0,0.3,0.6148,10
conditioned_minus_generic,conditioned_minus_generic,target,5,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,5,f1,0.04,-0.18,0.3,0.8297,10
conditioned_minus_generic,conditioned_minus_generic,target,5,judge_correct,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,6,em,0.1,-0.2,0.4,0.7619,10
conditioned_minus_generic,conditioned_minus_generic,target,6,f1,0.06,-0.16,0.3,0.6776,10
conditioned_minus_generic,conditioned_minus_generic,target,6,judge_correct,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,7,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,7,f1,0.04,-0.18,0.3,0.8297,10
conditioned_minus_generic,conditioned_minus_generic,target,7,judge_correct,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,8,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,8,f1,0.04,-0.18,0.3,0.8297,10
conditioned_minus_generic,conditioned_minus_generic,target,8,judge_correct,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,9,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,9,f1,0.033333333333333326,-0.2,0.3,0.8494,10
conditioned_minus_generic,conditioned_minus_generic,target,9,judge_correct,-0.1,-0.4,0.2,0.767,10
conditioned_minus_generic,conditioned_minus_generic,target,10,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_generic,conditioned_minus_generic,target,10,f1,0.04,-0.18,0.3,0.8297,10
conditioned_minus_generic,conditioned_minus_generic,target,10,judge_correct,0.0,-0.3,0.3,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,target,1,em,0.2,-0.2,0.6,0.4242,10
paraphrase_minus_generic,paraphrase_minus_generic,target,1,f1,0.07428571428571429,-0.12142857142857144,0.32,0.5367,10
paraphrase_minus_generic,paraphrase_minus_generic,target,1,judge_correct,0.1,0.0,0.3,0.6158,10
paraphrase_minus_generic,paraphrase_minus_generic,target,2,em,0.3,0.0,0.6,0.0766,10
paraphrase_minus_generic,paraphrase_minus_generic,target,2,f1,0.11833333333333336,-0.039999999999999994,0.34500000000000003,0.2588,10
paraphrase_minus_generic,paraphrase_minus_generic,target,2,judge_correct,0.1,0.0,0.3,0.6158,10
paraphrase_minus_generic,paraphrase_minus_generic,target,3,em,0.3,-0.1,0.7,0.2101,10
paraphrase_minus_generic,paraphrase_minus_generic,target,3,f1,0.14261904761904762,-0.18142857142857144,0.47333333333333333,0.39,10
paraphrase_minus_generic,paraphrase_minus_generic,target,3,judge_correct,0.1,-0.2,0.4,0.7657,10
paraphrase_minus_generic,paraphrase_minus_generic,target,4,em,0.1,-0.2,0.4,0.7619,10
paraphrase_minus_generic,paraphrase_minus_generic,target,4,f1,0.019999999999999997,-0.27999999999999997,0.3,0.8877,10
paraphrase_minus_generic,paraphrase_minus_generic,target,4,judge_correct,0.0,-0.3,0.3,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,target,5,em,0.2,-0.2,0.6,0.4237,10
paraphrase_minus_generic,paraphrase_minus_generic,target,5,f1,0.13333333333333336,-0.2,0.4666666666666667,0.472,10
paraphrase_minus_generic,paraphrase_minus_generic,target,5,judge_correct,0.1,-0.2,0.4,0.7657,10
paraphrase_minus_generic,paraphrase_minus_generic,target,6,em,0.3,-0.1,0.7,0.2128,10
paraphrase_minus_generic,paraphrase_minus_generic,target,6,f1,0.18190476190476193,-0.11428571428571424,0.4866666666666667,0.2359,10
paraphrase_minus_generic,paraphrase_minus_generic,target,6,judge_correct,0.1,-0.2,0.4,0.7657,10
paraphrase_minus_generic,paraphrase_minus_generic,target,7,em,0.1,-0.2,0.4,0.7619,10
paraphrase_minus_generic,paraphrase_minus_generic,target,7,f1,0.019999999999999997,-0.27999999999999997,0.3,0.8877,10
paraphrase_minus_generic,paraphrase_minus_generic,target,7,judge_correct,0.0,-0.3,0.3,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,target,8,em,0.3,-0.1,0.7,0.2128,10
paraphrase_minus_generic,paraphrase_minus_generic,target,8,f1,0.19333333333333336,-0.08,0.4866666666666667,0.1942,10
paraphrase_minus_generic,paraphrase_minus_generic,target,8,judge_correct,0.2,0.0,0.5,0.2256,10
paraphrase_minus_generic,paraphrase_minus_generic,target,9,em,0.3,-0.1,0.7,0.2128,10
paraphrase_minus_generic,paraphrase_minus_generic,target,9,f1,0.15333333333333335,-0.18,0.47333333333333333,0.3699,10
paraphrase_minus_generic,paraphrase_minus_generic,target,9,judge_correct,0.1,-0.2,0.4,0.7657,10
paraphrase_minus_generic,paraphrase_minus_generic,target,10,em,0.3,-0.1,0.7,0.2128,10
paraphrase_minus_generic,paraphrase_minus_generic,target,10,f1,0.19333333333333336,-0.08,0.4866666666666667,0.1942,10
paraphrase_minus_generic,paraphrase_minus_generic,target,10,judge_correct,0.2,0.0,0.5,0.2256,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,1,em,-0.1,-0.5,0.3,0.826,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,1,f1,-0.13999999999999999,-0.385,0.065,0.2383,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,1,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,2,em,0.0,-0.4,0.4,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,2,f1,-0.11499999999999999,-0.36,0.08012499999999823,0.3375,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,2,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,3,em,-0.1,-0.5,0.3,0.826,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,3,f1,-0.18,-0.475,0.065,0.1939,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,3,judge_correct,-0.1,-0.3,0.0,0.6121,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,4,em,-0.2,-0.6,0.2,0.4262,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,4,f1,-0.28833333333333333,-0.6,-0.008333333333333337,0.0677,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,4,judge_correct,-0.2,-0.5,0.0,0.2252,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,5,em,-0.1,-0.4,0.2,0.7674,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,5,f1,-0.175,-0.475,0.050000000000000024,0.2349,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,5,judge_correct,-0.1,-0.3,0.0,0.6121,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,6,em,0.0,-0.4,0.4,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,6,f1,-0.12642857142857142,-0.38928571428571423,0.07999999999999999,0.2877,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,6,judge_correct,-0.1,-0.3,0.0,0.6121,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,7,em,-0.2,-0.6,0.2,0.4262,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,7,f1,-0.28833333333333333,-0.6,-0.008333333333333337,0.0677,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,7,judge_correct,-0.2,-0.5,0.0,0.2252,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,8,em,0.0,-0.4,0.4,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,8,f1,-0.11499999999999999,-0.36,0.08012499999999823,0.3375,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,8,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,9,em,0.0,-0.4,0.4,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,9,f1,-0.15499999999999997,-0.45999999999999996,0.07999999999999999,0.246,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,9,judge_correct,-0.1,-0.3,0.0,0.6121,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,10,em,0.0,-0.4,0.4,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,10,f1,-0.11499999999999999,-0.36,0.08012499999999823,0.3375,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,target,10,judge_correct,0.0,0.0,0.0,1.0,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,1,em,-0.2,-0.5,0.0,0.2244,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,1,f1,0.021666666666666657,-0.09500000000000003,0.18,0.7864,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,1,judge_correct,0.0,0.0,0.0,1.0,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,2,em,-0.4,-0.7,-0.1,0.0174,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,2,f1,-0.21000000000000002,-0.41000000000000003,-0.059999999999999984,0.0227,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,2,judge_correct,-0.3,-0.6,0.0,0.0792,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,3,em,-0.3,-0.6,0.0,0.0766,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,3,f1,-0.10500000000000001,-0.34,0.08,0.3305,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,3,judge_correct,-0.1,-0.4,0.2,0.7663,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,4,em,0.0,-0.3,0.3,1.0,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,4,f1,0.12833333333333333,-0.031666666666666655,0.34833333333333333,0.2259,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,4,judge_correct,0.1,0.0,0.3,0.6121,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,5,em,-0.2,-0.5,0.0,0.2259,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,5,f1,-0.09333333333333335,-0.33333333333333337,0.08666666666666666,0.443,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,5,judge_correct,-0.1,-0.4,0.2,0.7663,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,6,em,-0.2,-0.5,0.0,0.2259,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,6,f1,-0.12190476190476192,-0.33333333333333337,0.022857142857142854,0.23,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,6,judge_correct,-0.1,-0.4,0.2,0.7663,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,7,em,-0.1,-0.3,0.0,0.6089,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,7,f1,0.020000000000000007,-0.059999999999999984,0.12000000000000002,0.6253,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,7,judge_correct,0.0,-0.3,0.3,1.0,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,8,em,-0.3,-0.6,0.0,0.0766,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,8,f1,-0.15333333333333335,-0.3666666666666667,0.0,0.0964,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,8,judge_correct,-0.2,-0.5,0.0,0.2265,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,9,em,-0.3,-0.6,0.0,0.0766,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,9,f1,-0.12000000000000002,-0.35333333333333333,0.06000000000000001,0.2398,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,9,judge_correct,-0.2,-0.5,0.0,0.2265,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,10,em,-0.3,-0.6,0.0,0.0766,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,10,f1,-0.15333333333333335,-0.3666666666666667,0.0,0.0964,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,target,10,judge_correct,-0.2,-0.5,0.0,0.2265,10
generic_minus_passthrough,generic_minus_passthrough,target,1,em,-0.3,-0.6,0.0,0.0792,10
generic_minus_passthrough,generic_minus_passthrough,target,1,f1,-0.21428571428571427,-0.5,0.0,0.0776,10
generic_minus_passthrough,generic_minus_passthrough,target,1,judge_correct,-0.1,-0.3,0.0,0.6158,10
generic_minus_passthrough,generic_minus_passthrough,target,2,em,-0.3,-0.6,0.0,0.0792,10
generic_minus_passthrough,generic_minus_passthrough,target,2,f1,-0.23333333333333334,-0.5,0.0,0.0774,10
generic_minus_passthrough,generic_minus_passthrough,target,2,judge_correct,-0.1,-0.3,0.0,0.6158,10
generic_minus_passthrough,generic_minus_passthrough,target,3,em,-0.4,-0.7,-0.1,0.0175,10
generic_minus_passthrough,generic_minus_passthrough,target,3,f1,-0.32261904761904764,-0.6142857142857142,-0.0475595238095247,0.0106,10
generic_minus_passthrough,generic_minus_passthrough,target,3,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,4,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,4,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,4,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,5,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,5,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,5,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,6,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,6,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,6,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,7,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,7,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,7,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,8,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,8,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,8,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,9,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,9,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,9,judge_correct,-0.2,-0.5,0.0,0.2256,10
generic_minus_passthrough,generic_minus_passthrough,target,10,em,-0.3,-0.6,0.0,0.0735,10
generic_minus_passthrough,generic_minus_passthrough,target,10,f1,-0.30833333333333335,-0.6083333333333333,-0.016666666666666673,0.0196,10
generic_minus_passthrough,generic_minus_passthrough,target,10,judge_correct,-0.2,-0.5,0.0,0.2256,10
depth_minus_direct,conditioned,heldout,1,em,-0.6,-0.9,-0.3,0.0,10
depth_minus_direct,conditioned,heldout,1,f1,-0.6,-0.9,-0.3,0.0,10
depth_minus_direct,conditioned,heldout,1,judge_correct,-0.6,-0.9,-0.3,0.0,10
depth_minus_direct,conditioned,heldout,2,em,-0.7,-1.0,-0.4,0.0,10
